head,dgp,path,t,alpha,true_v,true_e,e0_v,e2_v,e2_e,e3_v,e3_e
chronos_2,garch_t,15,1465,0.05,-2.409473761116023,-3.257276789381658,-2.277279853820801,-2.168377574202055,-3.09484370994045,-2.126507248363088,-2.8488590584071796
chronos_base,garch_t,15,1465,0.01,-3.7530318586257483,-4.652827076337506,-0.5028128623962402,-0.7712297004894317,-0.9406864068491818,-0.6228727116713977,-0.7164406051013764
chronos_base,garch_t,15,1465,0.025,-2.9879607002729576,-3.8481996538426966,-0.47380444407463074,-0.6444905536663509,-0.794685343109841,-0.5424602975021972,-0.6323852529058034
chronos_base,garch_t,15,1465,0.05,-2.409473761116023,-3.257276789381658,-0.45446547865867615,-0.5547868027475628,-0.6944440481468624,-0.483717250644121,-0.5709809592564796
chronos_bolt,garch_t,15,1482,0.01,-3.9281446438287637,-4.869923423796654,-1.6095370054244995,-3.855600271359884,-5.009034778498443,-3.16893668582,-3.9978645927055103
chronos_bolt,garch_t,15,1482,0.025,-3.1273760156797237,-4.027752875021167,-1.6095370054244995,-2.9707656697199716,-4.008140370263332,-2.51104179791226,-3.2705795578007213
chronos_bolt,garch_t,15,1482,0.05,-2.521897443375174,-3.409258129336129,-1.6095370054244995,-2.3363517414479933,-3.3119164556988916,-2.050207049225659,-2.7611391860268113
chronos_2,garch_t,15,1482,0.01,-3.9281446438287637,-4.869923423796654,-3.7926297187805176,-3.654351826532361,-4.758562333665557,-3.2657452370452646,-4.128099718446116
chronos_2,garch_t,15,1482,0.025,-3.1273760156797237,-4.027752875021167,-3.222583293914795,-2.807278448582487,-3.8003821203426105,-2.5813206928052432,-3.3714868647874883
chronos_2,garch_t,15,1482,0.05,-2.521897443375174,-3.409258129336129,-2.2725062370300293,-2.199938785052365,-3.133870275047949,-2.101902751372595,-2.8415032751935807
chronos_base,garch_t,15,1482,0.01,-3.9281446438287637,-4.869923423796654,-0.4593409597873688,-0.733685657638666,-0.9052329818425615,-0.5478195035281124,-0.6496658788892617
chronos_base,garch_t,15,1482,0.025,-3.1273760156797237,-4.027752875021167,-0.44059231877326965,-0.6020865010893184,-0.7563725511195982,-0.46698713059741365,-0.560307873151749
chronos_base,garch_t,15,1482,0.05,-2.521897443375174,-3.409258129336129,-0.41246944665908813,-0.5077317621256555,-0.6528249731243928,-0.4103665868754142,-0.4977153908661028
chronos_bolt,garch_t,15,1499,0.01,-4.006988193883427,-4.967669837445068,-1.8969480991363525,-4.361115857005356,-5.61767887886936,-3.611073225297534,-4.574245590515569
chronos_bolt,garch_t,15,1499,0.025,-3.1901469800380173,-4.108595706485748,-1.8969480991363525,-3.3943691913447602,-4.526397569024388,-2.8759307004004513,-3.7385933732340506
chronos_bolt,garch_t,15,1499,0.05,-2.572515576193133,-3.477686875816193,-1.8969480991363525,-2.700197870822545,-3.766160374408984,-2.3712290487080274,-3.1648882208060063
chronos_2,garch_t,15,1499,0.01,-4.006988193883427,-4.967669837445068,-4.026750087738037,-3.975529682668112,-5.150034143027574,-3.518716624820802,-4.485263626678785
chronos_2,garch_t,15,1499,0.025,-3.1901469800380173,-4.108595706485748,-3.4350476264953613,-3.0719154181231736,-4.130017841721394,-2.7809984042438085,-3.6466835610779746
chronos_2,garch_t,15,1499,0.05,-2.572515576193133,-3.477686875816193,-2.4488770961761475,-2.4230762449016665,-3.419427158667224,-2.274528445291388,-3.0709683360006053
chronos_base,garch_t,15,1499,0.01,-4.006988193883427,-4.967669837445068,-0.37609225511550903,-0.5831927587588808,-0.7233995765383682,-0.5034371055468132,-0.6119748944831895
chronos_base,garch_t,15,1499,0.025,-3.1901469800380173,-4.108595706485748,-0.3666899502277374,-0.4753235383276336,-0.6016348284968218,-0.4205955009837793,-0.5178070723374778
chronos_base,garch_t,15,1499,0.05,-2.572515576193133,-3.477686875816193,-0.35728761553764343,-0.39786816987358875,-0.5168078552690781,-0.363721774820724,-0.4531574924755692
chronos_bolt,garch_t,16,512,0.01,-4.618818913155681,-5.726187922023063,-2.17402720451355,-7.261305188511319,-12.204553581518397,-6.426072701967379,-8.18977942743539
chronos_bolt,garch_t,16,512,0.025,-3.6772534617492165,-4.735940970476111,-2.17402720451355,-4.8591187133952385,-8.371638000029757,-4.766757204814154,-6.560149039144988
chronos_bolt,garch_t,16,512,0.05,-2.9653153497796656,-4.0086980891465105,-2.17402720451355,-3.473589238173916,-6.2169341304639145,-3.4930044160429343,-5.309183652928539
chronos_2,garch_t,16,512,0.01,-4.618818913155681,-5.726187922023063,-5.427956581115723,-7.670841648290387,-12.831072149083353,-7.191098381792991,-9.13865156147178
chronos_2,garch_t,16,512,0.025,-3.6772534617492165,-4.735940970476111,-4.669747352600098,-5.163212063052066,-8.829912118658402,-5.358818033872038,-7.339150658863403
chronos_2,garch_t,16,512,0.05,-2.9653153497796656,-4.0086980891465105,-3.4060659408569336,-3.7168652705463665,-6.580628298804367,-3.952290940634446,-5.95778629685619
chronos_base,garch_t,16,512,0.01,-4.618818913155681,-5.726187922023063,-0.5692753195762634,-2.2398139075332173,-3.687635567773162,-1.1542335215220034,-1.4425709706979744
chronos_base,garch_t,16,512,0.025,-3.6772534617492165,-4.735940970476111,-0.5325478911399841,-1.536240602269307,-2.5650178557842573,-0.8829623453572922,-1.1761528284557516
chronos_base,garch_t,16,512,0.05,-2.9653153497796656,-4.0086980891465105,-0.5141841769218445,-1.1304346573436819,-1.933929412368506,-0.6747244196910422,-0.971640273584493
chronos_bolt,garch_t,16,528,0.01,-3.6072071859876558,-4.472040711924119,-1.8646018505096436,-6.932910439361345,-12.182691451132376,-5.639571874857807,-7.46817101353531
chronos_bolt,garch_t,16,528,0.025,-2.871862993835598,-3.698677220805554,-1.8646018505096436,-4.523270532950401,-8.160037527689742,-4.091446353417165,-5.832895078247982
chronos_bolt,garch_t,16,528,0.05,-2.315853260230247,-3.130714761827443,-1.8646018505096436,-3.166877743443563,-5.950408754165159,-2.969545644851076,-4.647837920355071
chronos_2,garch_t,16,528,0.01,-3.6072071859876558,-4.472040711924119,-4.618707656860352,-6.749246714787852,-11.775380870016047,-6.028028329170166,-7.941938508074212
chronos_2,garch_t,16,528,0.025,-2.871862993835598,-3.698677220805554,-3.9583740234375,-4.442260307496327,-7.9240967433174,-4.407676918609353,-6.230370788466297
chronos_2,garch_t,16,528,0.05,-2.315853260230247,-3.130714761827443,-2.857818365097046,-3.1436514489630665,-5.80860075899247,-3.2334353145160524,-4.990026248703091
chronos_base,garch_t,16,528,0.01,-3.6072071859876558,-4.472040711924119,-0.266914427280426,-1.58655239562432,-2.946543617309854,-0.9769558547157422,-1.3639984818715605
chronos_base,garch_t,16,528,0.025,-2.871862993835598,-3.698677220805554,-0.23132583498954773,-0.9623189061141546,-1.9044479543680444,-0.649278477913132,-1.0178747849217509
chronos_base,garch_t,16,528,0.05,-2.315853260230247,-3.130714761827443,-0.21353153884410858,-0.610936194578051,-1.3320286994621275,-0.4118161558180683,-0.7670447227068022
chronos_bolt,garch_t,16,545,0.01,-2.788608561873715,-3.4571817961448517,-1.15781569480896,-4.117224687632861,-7.247135288970659,-3.2192224097394417,-4.060005659842644
chronos_bolt,garch_t,16,545,0.025,-2.220139104914068,-2.8593209188569575,-1.15781569480896,-2.694002532875011,-4.853392480577601,-2.4192392155873472,-3.2803347882811433
chronos_bolt,garch_t,16,545,0.05,-1.7903069872469817,-2.4202485578122026,-1.15781569480896,-1.8960064266744479,-3.54340723829081,-1.8012604474844442,-2.6780470799199994
chronos_2,garch_t,16,545,0.01,-2.788608561873715,-3.4571817961448517,-3.19989275932312,-4.238195286766022,-7.454731538627429,-3.6667795335071887,-4.6214059247835095
chronos_2,garch_t,16,545,0.025,-2.220139104914068,-2.8593209188569575,-2.7047369480133057,-2.775583014941308,-4.99473778751587,-2.7584775786081357,-3.736166607265397
chronos_2,garch_t,16,545,0.05,-1.7903069872469817,-2.4202485578122026,-1.8794772624969482,-1.9555009961957075,-3.648496454163436,-2.0568236848048898,-3.052328363018369
chronos_base,garch_t,16,545,0.01,-2.788608561873715,-3.4571817961448517,-0.48468929529190063,-1.4886852218523576,-2.6966541504940498,-0.8364214955185288,-1.0821352778331632
chronos_base,garch_t,16,545,0.025,-2.220139104914068,-2.8593209188569575,-0.30084162950515747,-0.9394017564501409,-1.7728044614766085,-0.6026312809785437,-0.8542812158160991
chronos_base,garch_t,16,545,0.05,-1.7903069872469817,-2.4202485578122026,-0.26741477847099304,-0.6314202757473631,-1.267224056405218,-0.42203075107733057,-0.678266302525587
chronos_bolt,garch_t,16,562,0.01,-3.5201909042092603,-4.364162141426456,-1.2397282123565674,-4.5292380513514665,-7.732097840335591,-3.4726427727592064,-4.228699886395203
chronos_bolt,garch_t,16,562,0.025,-2.8025853431169794,-3.6094544169413427,-1.2397282123565674,-2.995331439040655,-5.256268314705554,-2.6595687228996874,-3.498584165526423
chronos_bolt,garch_t,16,562,0.05,-2.2599881741790737,-3.0551928569750695,-1.2397282123565674,-2.1161585569931023,-3.8727736747316808,-1.9857422030089835,-2.89350848343387
chronos_2,garch_t,16,562,0.01,-3.5201909042092603,-4.364162141426456,-3.3304080963134766,-4.755247246545693,-8.060559229353808,-4.028752762383972,-4.885828152071318
chronos_2,garch_t,16,562,0.025,-2.8025853431169794,-3.6094544169413427,-2.8570144176483154,-3.1722744534133307,-5.505533553050107,-3.107042291627762,-4.058160235594652
chronos_2,garch_t,16,562,0.05,-2.2599881741790737,-3.0551928569750695,-2.0680248737335205,-2.264978832173094,-4.077784068859649,-2.343184486838902,-3.3722392030871933
chronos_base,garch_t,16,562,0.01,-3.5201909042092603,-4.364162141426456,-0.6244813799858093,-1.786397074162205,-2.9554861632413507,-0.9646365095258658,-1.1485321997001623
chronos_base,garch_t,16,562,0.025,-2.8025853431169794,-3.6094544169413427,-0.5151970982551575,-1.2264994819270763,-2.0517733954238953,-0.7668725961058098,-0.9709462316896685
chronos_base,garch_t,16,562,0.05,-2.2599881741790737,-3.0551928569750695,-0.48397302627563477,-0.9055889546067198,-1.5467782988680305,-0.6029778443758451,-0.8237737388194215
chronos_bolt,garch_t,16,578,0.01,-3.8501521825072937,-4.773232148727217,-1.4724265336990356,-5.080762354095462,-8.612644633466024,-3.8729341431105695,-4.91321436255187
chronos_bolt,garch_t,16,578,0.025,-3.065282642075524,-3.9477827138380643,-1.4724265336990356,-3.3837299429544387,-5.880601221457341,-2.9226628292061174,-3.9609353519964303
chronos_bolt,garch_t,16,578,0.05,-2.4718257157166326,-3.341568047402693,-1.4724265336990356,-2.409687570286472,-4.351884976571093,-2.205028945758531,-3.2417852793054647
chronos_2,garch_t,16,578,0.01,-3.8501521825072937,-4.773232148727217,-3.5502357482910156,-5.05539707667669,-8.509304593904488,-4.137442525613831,-5.224357170805535
chronos_2,garch_t,16,578,0.025,-3.065282642075524,-3.9477827138380643,-3.053840398788452,-3.395830721349639,-5.83757758498188,-3.144571769556363,-4.229388715635579
chronos_2,garch_t,16,578,0.05,-2.4718257157166326,-3.341568047402693,-2.2265148162841797,-2.4432926674324356,-4.3426114133285445,-2.3947672810850804,-3.478000069105042
chronos_base,garch_t,16,578,0.01,-3.8501521825072937,-4.773232148727217,-0.319446861743927,-1.3531826157278488,-2.37671492577381,-0.8386987941039633,-1.096681710323138
chronos_base,garch_t,16,578,0.025,-3.065282642075524,-3.9477827138380643,-0.319446861743927,-0.8613860702587299,-1.5849742947306231,-0.6030375172874523,-0.860522537432833
chronos_base,garch_t,16,578,0.05,-2.4718257157166326,-3.341568047402693,-0.27381157875061035,-0.5791105692878517,-1.1419554323318284,-0.42506885214362145,-0.6821778669442526
chronos_bolt,garch_t,16,595,0.01,-5.2245085845558,-6.477092632962653,-2.203022003173828,-7.680940679612259,-12.922483913659638,-6.182313210827211,-7.896395385354105
chronos_bolt,garch_t,16,595,0.025,-4.1594707737459995,-5.356989464498625,-2.203022003173828,-5.141337905350927,-8.860822712439916,-4.610142285302166,-6.3253034792611755
chronos_bolt,garch_t,16,595,0.05,-3.3541725259486848,-4.534379453584017,-2.203022003173828,-3.6784288302702923,-6.580316528838042,-3.4201834180966477,-5.136161309986073
chronos_2,garch_t,16,595,0.01,-5.2245085845558,-6.477092632962653,-4.387557506561279,-6.585379469314731,-11.062903055799532,-5.716026076613797,-7.293125411568601
chronos_2,garch_t,16,595,0.025,-4.1594707737459995,-5.356989464498625,-3.7938613891601562,-4.415955157750507,-7.5932791269840845,-4.269496990710905,-5.847589114024449
chronos_2,garch_t,16,595,0.05,-3.3541725259486848,-4.534379453584017,-2.804368257522583,-3.1662831439801833,-5.645184878734002,-3.1746350488606656,-4.753478602754411
chronos_base,garch_t,16,595,0.01,-5.2245085845558,-6.477092632962653,-0.49020883440971375,-1.8315526433261569,-3.0118498015582964,-0.8683366440664927,-1.0824051749751065
chronos_base,garch_t,16,595,0.025,-4.1594707737459995,-5.356989464498625,-0.46049922704696655,-1.2596817641491231,-2.0972399320142836,-0.6719911447865209,-0.8861944324227222
chronos_base,garch_t,16,595,0.05,-3.3541725259486848,-4.534379453584017,-0.41593480110168457,-0.9302620976559034,-1.5837127420920754,-0.5233793977361365,-0.737684681256058
chronos_bolt,garch_t,16,612,0.01,-6.42240930466854,-7.962191911428585,-3.6557369232177734,-12.428759572690971,-20.85654451647153,-10.244408149422588,-12.943253979427173
chronos_bolt,garch_t,16,612,0.025,-5.113174448362865,-6.585266044640346,-3.6557369232177734,-8.339493499889949,-14.32388339894886,-7.6838731436213354,-10.442869922158035
chronos_bolt,garch_t,16,612,0.05,-4.12323350444795,-5.574044012423004,-3.6557369232177734,-5.982450336453291,-10.653805144691555,-5.709057430900587,-8.514445701069759
chronos_2,garch_t,16,612,0.01,-6.42240930466854,-7.962191911428585,-6.431190490722656,-9.924206996877633,-16.653161747002205,-8.54773073884529,-10.798986921179337
chronos_2,garch_t,16,612,0.025,-5.113174448362865,-6.585266044640346,-5.564248561859131,-6.659234462735786,-11.437321362970113,-6.411847244572845,-8.713278651164126
chronos_2,garch_t,16,612,0.05,-4.12323350444795,-5.574044012423004,-4.119345664978027,-4.777312119361297,-8.507038890523031,-4.76454452249574,-7.104673631335955
chronos_base,garch_t,16,612,0.01,-6.42240930466854,-7.962191911428585,-0.7009171843528748,-1.5363007579944514,-2.4132251703686762,-1.1926370453264794,-1.4429245283230403
chronos_base,garch_t,16,612,0.025,-5.113174448362865,-6.585266044640346,-0.6412646770477295,-1.1108061266228677,-1.733491402844022,-0.9551763298600127,-1.2110421342784878
chronos_base,garch_t,16,612,0.05,-4.12323350444795,-5.574044012423004,-0.626351535320282,-0.8655520409021923,-1.3516139299432604,-0.7720344665405745,-1.0322025580864056
chronos_bolt,garch_t,16,629,0.01,-9.157878745013598,-11.353494399116977,-5.415939807891846,-18.95756449833446,-31.692210498852866,-15.807416995343583,-19.433372877090417
chronos_bolt,garch_t,16,629,0.025,-7.291007062749887,-9.390100362590335,-5.415939807891846,-12.732041945767438,-21.805449243606038,-11.983378175237785,-15.95498677302497
chronos_bolt,garch_t,16,629,0.05,-5.879424789021697,-7.948172837261022,-5.415939807891846,-9.131972472697779,-16.23378750150188,-8.850242733948823,-13.10505368033922
chronos_2,garch_t,16,629,0.01,-9.157878745013598,-11.353494399116977,-9.658852577209473,-15.539689568912813,-25.96039635189229,-13.80112900298984,-16.959209049663812
chronos_2,garch_t,16,629,0.025,-7.291007062749887,-9.390100362590335,-8.40338134765625,-10.445370882041898,-17.870101571020072,-10.470525683661869,-13.929657089261863
chronos_2,garch_t,16,629,0.05,-5.879424789021697,-7.948172837261022,-6.3109283447265625,-7.499449309060038,-13.310834410704153,-7.741674907933492,-11.447465598826318
chronos_base,garch_t,16,629,0.01,-9.157878745013598,-11.353494399116977,-0.602534830570221,-1.4623597326252067,-2.297484806307598,-1.0337532732934143,-1.2210137514548605
chronos_base,garch_t,16,629,0.025,-7.291007062749887,-9.390100362590335,-0.5874714851379395,-1.0540963242656594,-1.6491211045264802,-0.8362629117681213,-1.0413744325220482
chronos_base,garch_t,16,629,0.05,-5.879424789021697,-7.948172837261022,-0.5724080801010132,-0.8180074464251104,-1.2837372200652493,-0.6744538716102217,-0.894191220406583
chronos_bolt,garch_t,16,645,0.01,-6.7963750293149605,-8.425816499442123,-4.206935405731201,-13.804850634630844,-22.85158436648809,-12.106708189183179,-14.94775827019511
chronos_bolt,garch_t,16,645,0.025,-5.410905704207242,-6.968714634032375,-4.206935405731201,-9.323501114692396,-15.808192211958522,-9.168914776510967,-12.24035140345375
chronos_bolt,garch_t,16,645,0.05,-4.363322220727122,-5.89861090148776,-4.206935405731201,-6.717094782000929,-11.817085148830834,-6.789304913997621,-10.047354423426507
chronos_2,garch_t,16,645,0.01,-6.7963750293149605,-8.425816499442123,-8.87050724029541,-13.599992386147587,-22.51044882888134,-12.310056919579734,-15.197683587260116
chronos_2,garch_t,16,645,0.025,-5.410905704207242,-6.968714634032375,-7.701414108276367,-9.186148574047264,-15.573156225582391,-9.32410089604267,-12.445891100068652
chronos_2,garch_t,16,645,0.05,-4.363322220727122,-5.89861090148776,-5.752925872802734,-6.6190043662178,-11.642170004659816,-6.905479364661112,-10.216941809807048
chronos_base,garch_t,16,645,0.01,-6.7963750293149605,-8.425816499442123,-0.5621265769004822,-1.5791021801184075,-2.561447691287716,-1.0868340692500704,-1.323418599506483
chronos_base,garch_t,16,645,0.025,-5.410905704207242,-6.968714634032375,-0.4881625771522522,-1.092491905584715,-1.7966363382087078,-0.8421933713712496,-1.0979630237452684
chronos_base,garch_t,16,645,0.05,-4.363322220727122,-5.89861090148776,-0.4733697772026062,-0.8094735658068417,-1.3632593621346347,-0.6440346394013705,-0.9153442223939455
chronos_bolt,garch_t,16,662,0.01,-5.5181940416237705,-6.841189634545999,-3.1794168949127197,-10.067393166709365,-16.280448516572275,-9.126555191129539,-11.609963709207154
chronos_bolt,garch_t,16,662,0.025,-4.3932872285527855,-5.658122073226713,-3.1794168949127197,-6.897515144683626,-11.412207936923656,-6.800624476496546,-9.318626972344322
chronos_bolt,garch_t,16,662,0.05,-3.542720726305756,-4.789270661205347,-3.1794168949127197,-5.029724656874346,-8.619155686299747,-5.01962460142055,-7.564116222545975
chronos_2,garch_t,16,662,0.01,-5.5181940416237705,-6.841189634545999,-7.255718231201172,-10.976259292051934,-17.804252691315714,-10.371142515763104,-13.217793544582516
