"cell_id","forecaster","erule","asset","alpha","n","esr_p","esback_version"
"moirai_2_0.e2.hsi.a01","moirai_2_0","e2","hsi",0.01,2580,0.855979677822847,"0.3.1"
"moirai_2_0.e3.hsi.a01","moirai_2_0","e3","hsi",0.01,2580,0.475939621394062,"0.3.1"
"lag_llama.e1.hsi.a01","lag_llama","e1","hsi",0.01,2580,6.72378949673202e-06,"0.3.1"
"lag_llama.e2.hsi.a01","lag_llama","e2","hsi",0.01,2580,0.0940862845268546,"0.3.1"
"lag_llama.e3.hsi.a01","lag_llama","e3","hsi",0.01,2580,0.0182616990709572,"0.3.1"
"garch_t.param.hsi.a01","garch_t","param","hsi",0.01,2580,0.618313116854048,"0.3.1"
"gjr_t.param.hsi.a01","gjr_t","param","hsi",0.01,2580,0.420121221727043,"0.3.1"
"ewma94.param.hsi.a01","ewma94","param","hsi",0.01,2580,0.0472515934525983,"0.3.1"
"hs250.param.hsi.a01","hs250","param","hsi",0.01,2580,0.0635435544462025,"0.3.1"
"hs500.param.hsi.a01","hs500","param","hsi",0.01,2580,0.145797504482881,"0.3.1"
"fhs.param.hsi.a01","fhs","param","hsi",0.01,2580,0.883351053136796,"0.3.1"
"chronos_bolt.e1.hsi.a025","chronos_bolt","e1","hsi",0.025,2580,5.12775543601851e-05,"0.3.1"
"chronos_bolt.e2.hsi.a025","chronos_bolt","e2","hsi",0.025,2580,0.126504589206653,"0.3.1"
"chronos_bolt.e3.hsi.a025","chronos_bolt","e3","hsi",0.025,2580,0.0211760005472584,"0.3.1"
"chronos_2.e1.hsi.a025","chronos_2","e1","hsi",0.025,2580,1.11547398995437e-05,"0.3.1"
"chronos_2.e2.hsi.a025","chronos_2","e2","hsi",0.025,2580,0.174125317508774,"0.3.1"
"chronos_2.e3.hsi.a025","chronos_2","e3","hsi",0.025,2580,0.0839136942286478,"0.3.1"
"timesfm_2_5.e1.hsi.a025","timesfm_2_5","e1","hsi",0.025,2580,0.000780813442169959,"0.3.1"
"timesfm_2_5.e2.hsi.a025","timesfm_2_5","e2","hsi",0.025,2580,0.279005988869251,"0.3.1"
"timesfm_2_5.e3.hsi.a025","timesfm_2_5","e3","hsi",0.025,2580,0.11016868507493,"0.3.1"
"moirai_2_0.e1.hsi.a025","moirai_2_0","e1","hsi",0.025,2580,0.005854648708713,"0.3.1"
"moirai_2_0.e2.hsi.a025","moirai_2_0","e2","hsi",0.025,2580,0.796844935957072,"0.3.1"
"moirai_2_0.e3.hsi.a025","moirai_2_0","e3","hsi",0.025,2580,0.418414262847956,"0.3.1"
"lag_llama.e1.hsi.a025","lag_llama","e1","hsi",0.025,2580,5.70201885707888e-10,"0.3.1"
"lag_llama.e2.hsi.a025","lag_llama","e2","hsi",0.025,2580,0.011102017103069,"0.3.1"
"lag_llama.e3.hsi.a025","lag_llama","e3","hsi",0.025,2580,0.000581676094571937,"0.3.1"
"garch_t.param.hsi.a025","garch_t","param","hsi",0.025,2580,0.272477268213217,"0.3.1"
"gjr_t.param.hsi.a025","gjr_t","param","hsi",0.025,2580,0.203028407921613,"0.3.1"
"ewma94.param.hsi.a025","ewma94","param","hsi",0.025,2580,0.00632247865326663,"0.3.1"
"hs250.param.hsi.a025","hs250","param","hsi",0.025,2580,0.00739899839763813,"0.3.1"
"hs500.param.hsi.a025","hs500","param","hsi",0.025,2580,0.056050265907673,"0.3.1"
"fhs.param.hsi.a025","fhs","param","hsi",0.025,2580,0.603383425203251,"0.3.1"
"chronos_bolt.e1.hsi.a05","chronos_bolt","e1","hsi",0.05,2580,8.63313376342489e-08,"0.3.1"
"chronos_bolt.e2.hsi.a05","chronos_bolt","e2","hsi",0.05,2580,0.0179743822596882,"0.3.1"
"chronos_bolt.e3.hsi.a05","chronos_bolt","e3","hsi",0.05,2580,0.00239024023717727,"0.3.1"
"chronos_2.e1.hsi.a05","chronos_2","e1","hsi",0.05,2580,4.57491251548703e-08,"0.3.1"
"chronos_2.e2.hsi.a05","chronos_2","e2","hsi",0.05,2580,0.0250403397940837,"0.3.1"
"chronos_2.e3.hsi.a05","chronos_2","e3","hsi",0.05,2580,0.015745040287085,"0.3.1"
"timesfm_2_5.e1.hsi.a05","timesfm_2_5","e1","hsi",0.05,2580,7.13895823778454e-06,"0.3.1"
"timesfm_2_5.e2.hsi.a05","timesfm_2_5","e2","hsi",0.05,2580,0.102355326204561,"0.3.1"
"timesfm_2_5.e3.hsi.a05","timesfm_2_5","e3","hsi",0.05,2580,0.0682198912659541,"0.3.1"
"moirai_2_0.e1.hsi.a05","moirai_2_0","e1","hsi",0.05,2580,0.00210155096030229,"0.3.1"
"moirai_2_0.e2.hsi.a05","moirai_2_0","e2","hsi",0.05,2580,0.0615675352765235,"0.3.1"
"moirai_2_0.e3.hsi.a05","moirai_2_0","e3","hsi",0.05,2580,0.385890117744881,"0.3.1"
"lag_llama.e1.hsi.a05","lag_llama","e1","hsi",0.05,2580,1.11022302462516e-16,"0.3.1"
"lag_llama.e2.hsi.a05","lag_llama","e2","hsi",0.05,2580,4.83553351531274e-05,"0.3.1"
"lag_llama.e3.hsi.a05","lag_llama","e3","hsi",0.05,2580,1.05050811161078e-07,"0.3.1"
"garch_t.param.hsi.a05","garch_t","param","hsi",0.05,2580,0.107281977888001,"0.3.1"
"gjr_t.param.hsi.a05","gjr_t","param","hsi",0.05,2580,0.0706839871673037,"0.3.1"
"ewma94.param.hsi.a05","ewma94","param","hsi",0.05,2580,0.00297151914098293,"0.3.1"
"hs250.param.hsi.a05","hs250","param","hsi",0.05,2580,0.00481444493974248,"0.3.1"
"hs500.param.hsi.a05","hs500","param","hsi",0.05,2580,0.0444173018624915,"0.3.1"
"fhs.param.hsi.a05","fhs","param","hsi",0.05,2580,0.436684321437463,"0.3.1"
"chronos_bolt.e1.jnj.a01","chronos_bolt","e1","jnj",0.01,2639,5.22408619396675e-06,"0.3.1"
"chronos_bolt.e2.jnj.a01","chronos_bolt","e2","jnj",0.01,2639,0.0380973287956091,"0.3.1"
"chronos_bolt.e3.jnj.a01","chronos_bolt","e3","jnj",0.01,2639,0.00113710539174017,"0.3.1"
"chronos_2.e1.jnj.a01","chronos_2","e1","jnj",0.01,2639,7.89575165416334e-06,"0.3.1"
"chronos_2.e2.jnj.a01","chronos_2","e2","jnj",0.01,2639,0.0376239919446134,"0.3.1"
"chronos_2.e3.jnj.a01","chronos_2","e3","jnj",0.01,2639,3.37701838166726e-05,"0.3.1"
"timesfm_2_5.e1.jnj.a01","timesfm_2_5","e1","jnj",0.01,2639,1.48500114234285e-05,"0.3.1"
"timesfm_2_5.e2.jnj.a01","timesfm_2_5","e2","jnj",0.01,2639,0.0118438249438573,"0.3.1"
"timesfm_2_5.e3.jnj.a01","timesfm_2_5","e3","jnj",0.01,2639,0.00355932250027191,"0.3.1"
"moirai_2_0.e1.jnj.a01","moirai_2_0","e1","jnj",0.01,2639,0.000113274508458105,"0.3.1"
"moirai_2_0.e2.jnj.a01","moirai_2_0","e2","jnj",0.01,2639,0.000309875076766053,"0.3.1"
"moirai_2_0.e3.jnj.a01","moirai_2_0","e3","jnj",0.01,2639,0.000248421569486457,"0.3.1"
"lag_llama.e1.jnj.a01","lag_llama","e1","jnj",0.01,2639,2.66405862925367e-08,"0.3.1"
"lag_llama.e2.jnj.a01","lag_llama","e2","jnj",0.01,2639,1.02836064086453e-05,"0.3.1"
"lag_llama.e3.jnj.a01","lag_llama","e3","jnj",0.01,2639,7.57150587805677e-05,"0.3.1"
"garch_t.param.jnj.a01","garch_t","param","jnj",0.01,2639,0.274705811443322,"0.3.1"
"gjr_t.param.jnj.a01","gjr_t","param","jnj",0.01,2639,0.128644445943134,"0.3.1"
"ewma94.param.jnj.a01","ewma94","param","jnj",0.01,2639,0.00284145751771059,"0.3.1"
"hs250.param.jnj.a01","hs250","param","jnj",0.01,2639,0.267770017193554,"0.3.1"
"hs500.param.jnj.a01","hs500","param","jnj",0.01,2639,0.142213936046724,"0.3.1"
"fhs.param.jnj.a01","fhs","param","jnj",0.01,2639,0.0242592767151497,"0.3.1"
"chronos_bolt.e1.jnj.a025","chronos_bolt","e1","jnj",0.025,2639,1.99952721047225e-10,"0.3.1"
"chronos_bolt.e2.jnj.a025","chronos_bolt","e2","jnj",0.025,2639,0.0796647291834381,"0.3.1"
"chronos_bolt.e3.jnj.a025","chronos_bolt","e3","jnj",0.025,2639,0.0104635186181744,"0.3.1"
"chronos_2.e1.jnj.a025","chronos_2","e1","jnj",0.025,2639,1.06929853860294e-09,"0.3.1"
"chronos_2.e2.jnj.a025","chronos_2","e2","jnj",0.025,2639,0.00606794197885574,"0.3.1"
"chronos_2.e3.jnj.a025","chronos_2","e3","jnj",0.025,2639,1.3110220101864e-05,"0.3.1"
"timesfm_2_5.e1.jnj.a025","timesfm_2_5","e1","jnj",0.025,2639,8.70038373568249e-08,"0.3.1"
"timesfm_2_5.e2.jnj.a025","timesfm_2_5","e2","jnj",0.025,2639,0.118529733324104,"0.3.1"
"timesfm_2_5.e3.jnj.a025","timesfm_2_5","e3","jnj",0.025,2639,0.020319967571414,"0.3.1"
"moirai_2_0.e1.jnj.a025","moirai_2_0","e1","jnj",0.025,2639,5.4613930841052e-06,"0.3.1"
"moirai_2_0.e2.jnj.a025","moirai_2_0","e2","jnj",0.025,2639,0.00242029262977916,"0.3.1"
"moirai_2_0.e3.jnj.a025","moirai_2_0","e3","jnj",0.025,2639,0.00186217920470211,"0.3.1"
"lag_llama.e1.jnj.a025","lag_llama","e1","jnj",0.025,2639,3.09382519603218e-11,"0.3.1"
"lag_llama.e2.jnj.a025","lag_llama","e2","jnj",0.025,2639,1.64638689083008e-05,"0.3.1"
"lag_llama.e3.jnj.a025","lag_llama","e3","jnj",0.025,2639,6.45926463493929e-06,"0.3.1"
"garch_t.param.jnj.a025","garch_t","param","jnj",0.025,2639,0.155292222070544,"0.3.1"
"gjr_t.param.jnj.a025","gjr_t","param","jnj",0.025,2639,0.127026213445434,"0.3.1"
"ewma94.param.jnj.a025","ewma94","param","jnj",0.025,2639,0.00311397561438531,"0.3.1"
"hs250.param.jnj.a025","hs250","param","jnj",0.025,2639,0.0875326901647224,"0.3.1"
"hs500.param.jnj.a025","hs500","param","jnj",0.025,2639,0.0677498610712117,"0.3.1"
"fhs.param.jnj.a025","fhs","param","jnj",0.025,2639,0.00787919747253651,"0.3.1"
"chronos_bolt.e1.jnj.a05","chronos_bolt","e1","jnj",0.05,2639,2.56428211997672e-12,"0.3.1"
"chronos_bolt.e2.jnj.a05","chronos_bolt","e2","jnj",0.05,2639,0.0678936437622819,"0.3.1"
"chronos_bolt.e3.jnj.a05","chronos_bolt","e3","jnj",0.05,2639,0.0334700784990947,"0.3.1"
"chronos_2.e1.jnj.a05","chronos_2","e1","jnj",0.05,2639,3.04549718777025e-11,"0.3.1"
"chronos_2.e2.jnj.a05","chronos_2","e2","jnj",0.05,2639,0.0102322106032531,"0.3.1"
"chronos_2.e3.jnj.a05","chronos_2","e3","jnj",0.05,2639,9.04126559597707e-06,"0.3.1"
"timesfm_2_5.e1.jnj.a05","timesfm_2_5","e1","jnj",0.05,2639,4.05005917691881e-09,"0.3.1"
"timesfm_2_5.e2.jnj.a05","timesfm_2_5","e2","jnj",0.05,2639,0.265516064162856,"0.3.1"
"timesfm_2_5.e3.jnj.a05","timesfm_2_5","e3","jnj",0.05,2639,0.103481332398653,"0.3.1"
"moirai_2_0.e1.jnj.a05","moirai_2_0","e1","jnj",0.05,2639,2.23845698754666e-07,"0.3.1"
"moirai_2_0.e2.jnj.a05","moirai_2_0","e2","jnj",0.05,2639,0.0155976588821866,"0.3.1"
"moirai_2_0.e3.jnj.a05","moirai_2_0","e3","jnj",0.05,2639,0.0079227678938586,"0.3.1"
"lag_llama.e1.jnj.a05","lag_llama","e1","jnj",0.05,2639,3.07531777821168e-14,"0.3.1"
"lag_llama.e2.jnj.a05","lag_llama","e2","jnj",0.05,2639,1.860996556724e-05,"0.3.1"
"lag_llama.e3.jnj.a05","lag_llama","e3","jnj",0.05,2639,1.86851348182859e-06,"0.3.1"
"garch_t.param.jnj.a05","garch_t","param","jnj",0.05,2639,0.122675111598942,"0.3.1"
"gjr_t.param.jnj.a05","gjr_t","param","jnj",0.05,2639,0.119572250219412,"0.3.1"
"ewma94.param.jnj.a05","ewma94","param","jnj",0.05,2639,0.00213120252456567,"0.3.1"
"hs250.param.jnj.a05","hs250","param","jnj",0.05,2639,0.0573202579214586,"0.3.1"
"hs500.param.jnj.a05","hs500","param","jnj",0.05,2639,0.058291312228848,"0.3.1"
"fhs.param.jnj.a05","fhs","param","jnj",0.05,2639,0.0313469964841382,"0.3.1"
"chronos_bolt.e1.jpm.a01","chronos_bolt","e1","jpm",0.01,2639,1.82789827718466e-09,"0.3.1"
"chronos_bolt.e2.jpm.a01","chronos_bolt","e2","jpm",0.01,2639,0.419326445521753,"0.3.1"
"chronos_bolt.e3.jpm.a01","chronos_bolt","e3","jpm",0.01,2639,0.0595743449192437,"0.3.1"
"chronos_2.e1.jpm.a01","chronos_2","e1","jpm",0.01,2639,2.5119240021354e-11,"0.3.1"
"chronos_2.e2.jpm.a01","chronos_2","e2","jpm",0.01,2639,0.0217922627716216,"0.3.1"
"chronos_2.e3.jpm.a01","chronos_2","e3","jpm",0.01,2639,0.488635825596953,"0.3.1"
"timesfm_2_5.e1.jpm.a01","timesfm_2_5","e1","jpm",0.01,2639,3.81118470116348e-11,"0.3.1"
"timesfm_2_5.e2.jpm.a01","timesfm_2_5","e2","jpm",0.01,2639,0.487971611991734,"0.3.1"
"timesfm_2_5.e3.jpm.a01","timesfm_2_5","e3","jpm",0.01,2639,0.34245253938584,"0.3.1"
"moirai_2_0.e1.jpm.a01","moirai_2_0","e1","jpm",0.01,2639,1.97069027763064e-11,"0.3.1"
"moirai_2_0.e2.jpm.a01","moirai_2_0","e2","jpm",0.01,2639,0.483171241666619,"0.3.1"
"moirai_2_0.e3.jpm.a01","moirai_2_0","e3","jpm",0.01,2639,0.158830187408718,"0.3.1"
"lag_llama.e1.jpm.a01","lag_llama","e1","jpm",0.01,2639,0,"0.3.1"
"lag_llama.e2.jpm.a01","lag_llama","e2","jpm",0.01,2639,0.332316583629923,"0.3.1"
"lag_llama.e3.jpm.a01","lag_llama","e3","jpm",0.01,2639,0.145490999933125,"0.3.1"
"garch_t.param.jpm.a01","garch_t","param","jpm",0.01,2639,0.506622842163661,"0.3.1"
"gjr_t.param.jpm.a01","gjr_t","param","jpm",0.01,2639,0.324029516823647,"0.3.1"
"ewma94.param.jpm.a01","ewma94","param","jpm",0.01,2639,2.0635241272382e-05,"0.3.1"
"hs250.param.jpm.a01","hs250","param","jpm",0.01,2639,0.0328764827549932,"0.3.1"
"hs500.param.jpm.a01","hs500","param","jpm",0.01,2639,0.126325607848964,"0.3.1"
"fhs.param.jpm.a01","fhs","param","jpm",0.01,2639,0.143686074403274,"0.3.1"
"chronos_bolt.e1.jpm.a025","chronos_bolt","e1","jpm",0.025,2639,1.6064927166326e-13,"0.3.1"
"chronos_bolt.e2.jpm.a025","chronos_bolt","e2","jpm",0.025,2639,0.0342638668807864,"0.3.1"
"chronos_bolt.e3.jpm.a025","chronos_bolt","e3","jpm",0.025,2639,0.0509287639500161,"0.3.1"
"chronos_2.e1.jpm.a025","chronos_2","e1","jpm",0.025,2639,1.29563026973756e-13,"0.3.1"
"chronos_2.e2.jpm.a025","chronos_2","e2","jpm",0.025,2639,0.00029305801064583,"0.3.1"
"chronos_2.e3.jpm.a025","chronos_2","e3","jpm",0.025,2639,0.000392337898899919,"0.3.1"
"timesfm_2_5.e1.jpm.a025","timesfm_2_5","e1","jpm",0.025,2639,1.20181642415673e-12,"0.3.1"
"timesfm_2_5.e2.jpm.a025","timesfm_2_5","e2","jpm",0.025,2639,0.23526029390084,"0.3.1"
"timesfm_2_5.e3.jpm.a025","timesfm_2_5","e3","jpm",0.025,2639,0.518155157816369,"0.3.1"
"moirai_2_0.e1.jpm.a025","moirai_2_0","e1","jpm",0.025,2639,7.98802357593331e-09,"0.3.1"
"moirai_2_0.e2.jpm.a025","moirai_2_0","e2","jpm",0.025,2639,0.162433129851954,"0.3.1"
"moirai_2_0.e3.jpm.a025","moirai_2_0","e3","jpm",0.025,2639,0.531196888306018,"0.3.1"
"lag_llama.e1.jpm.a025","lag_llama","e1","jpm",0.025,2639,0,"0.3.1"
"lag_llama.e2.jpm.a025","lag_llama","e2","jpm",0.025,2639,0.0421726113613148,"0.3.1"
"lag_llama.e3.jpm.a025","lag_llama","e3","jpm",0.025,2639,0.0323332748470264,"0.3.1"
"garch_t.param.jpm.a025","garch_t","param","jpm",0.025,2639,0.286225170596833,"0.3.1"
"gjr_t.param.jpm.a025","gjr_t","param","jpm",0.025,2639,0.356823570574425,"0.3.1"
"ewma94.param.jpm.a025","ewma94","param","jpm",0.025,2639,1.32944469003471e-05,"0.3.1"
"hs250.param.jpm.a025","hs250","param","jpm",0.025,2639,0.011015276994818,"0.3.1"
"hs500.param.jpm.a025","hs500","param","jpm",0.025,2639,0.0446513578327425,"0.3.1"
"fhs.param.jpm.a025","fhs","param","jpm",0.025,2639,0.251734660818302,"0.3.1"
"chronos_bolt.e1.jpm.a05","chronos_bolt","e1","jpm",0.05,2639,1.89848137210902e-14,"0.3.1"
"chronos_bolt.e2.jpm.a05","chronos_bolt","e2","jpm",0.05,2639,0.027346101528222,"0.3.1"
"chronos_bolt.e3.jpm.a05","chronos_bolt","e3","jpm",0.05,2639,0.0297439697652759,"0.3.1"
"chronos_2.e1.jpm.a05","chronos_2","e1","jpm",0.05,2639,3.44169137633799e-15,"0.3.1"
"chronos_2.e2.jpm.a05","chronos_2","e2","jpm",0.05,2639,0.000130567376427915,"0.3.1"
"chronos_2.e3.jpm.a05","chronos_2","e3","jpm",0.05,2639,2.51779566992072e-05,"0.3.1"
"timesfm_2_5.e1.jpm.a05","timesfm_2_5","e1","jpm",0.05,2639,3.52656792657058e-11,"0.3.1"
"timesfm_2_5.e2.jpm.a05","timesfm_2_5","e2","jpm",0.05,2639,0.387275939319107,"0.3.1"
"timesfm_2_5.e3.jpm.a05","timesfm_2_5","e3","jpm",0.05,2639,0.740912737313078,"0.3.1"
"moirai_2_0.e1.jpm.a05","moirai_2_0","e1","jpm",0.05,2639,2.8088604697718e-07,"0.3.1"
"moirai_2_0.e2.jpm.a05","moirai_2_0","e2","jpm",0.05,2639,0.0262522202320358,"0.3.1"
"moirai_2_0.e3.jpm.a05","moirai_2_0","e3","jpm",0.05,2639,0.302678901316325,"0.3.1"
"lag_llama.e1.jpm.a05","lag_llama","e1","jpm",0.05,2639,0,"0.3.1"
"lag_llama.e2.jpm.a05","lag_llama","e2","jpm",0.05,2639,0.00640843660790591,"0.3.1"
"lag_llama.e3.jpm.a05","lag_llama","e3","jpm",0.05,2639,0.0032825250470877,"0.3.1"
"garch_t.param.jpm.a05","garch_t","param","jpm",0.05,2639,0.368732970047892,"0.3.1"
"gjr_t.param.jpm.a05","gjr_t","param","jpm",0.05,2639,0.465266036195306,"0.3.1"
"ewma94.param.jpm.a05","ewma94","param","jpm",0.05,2639,0.00110690093945531,"0.3.1"
"hs250.param.jpm.a05","hs250","param","jpm",0.05,2639,0.00903603209118176,"0.3.1"
"hs500.param.jpm.a05","hs500","param","jpm",0.05,2639,0.00940531389172206,"0.3.1"
"fhs.param.jpm.a05","fhs","param","jpm",0.05,2639,0.107162249297366,"0.3.1"
"chronos_bolt.e1.ltc.a01","chronos_bolt","e1","ltc",0.01,3796,3.40227224171485e-09,"0.3.1"
"chronos_bolt.e2.ltc.a01","chronos_bolt","e2","ltc",0.01,3796,0.146132724331087,"0.3.1"
"chronos_bolt.e3.ltc.a01","chronos_bolt","e3","ltc",0.01,3796,0.00821616308081174,"0.3.1"
"chronos_2.e1.ltc.a01","chronos_2","e1","ltc",0.01,3796,5.15379183774201e-10,"0.3.1"
"chronos_2.e2.ltc.a01","chronos_2","e2","ltc",0.01,3796,0.298422649695873,"0.3.1"
"chronos_2.e3.ltc.a01","chronos_2","e3","ltc",0.01,3796,0.0125040576200082,"0.3.1"
"timesfm_2_5.e1.ltc.a01","timesfm_2_5","e1","ltc",0.01,3796,6.25327217007587e-07,"0.3.1"
"timesfm_2_5.e2.ltc.a01","timesfm_2_5","e2","ltc",0.01,3796,0.419352177967166,"0.3.1"
"timesfm_2_5.e3.ltc.a01","timesfm_2_5","e3","ltc",0.01,3796,0.0890014472233909,"0.3.1"
"moirai_2_0.e1.ltc.a01","moirai_2_0","e1","ltc",0.01,3796,3.07437543534128e-07,"0.3.1"
"moirai_2_0.e2.ltc.a01","moirai_2_0","e2","ltc",0.01,3796,0.00074871167241175,"0.3.1"
"moirai_2_0.e3.ltc.a01","moirai_2_0","e3","ltc",0.01,3796,0.0715993068380992,"0.3.1"
"lag_llama.e1.ltc.a01","lag_llama","e1","ltc",0.01,3796,2.76667577736589e-13,"0.3.1"
"lag_llama.e2.ltc.a01","lag_llama","e2","ltc",0.01,3796,0.908297440243684,"0.3.1"
"lag_llama.e3.ltc.a01","lag_llama","e3","ltc",0.01,3796,0.0383015516558097,"0.3.1"
"garch_t.param.ltc.a01","garch_t","param","ltc",0.01,3308,0.954744198282147,"0.3.1"
"gjr_t.param.ltc.a01","gjr_t","param","ltc",0.01,3308,0.840781216326902,"0.3.1"
"ewma94.param.ltc.a01","ewma94","param","ltc",0.01,3308,4.59704090394197e-06,"0.3.1"
"hs250.param.ltc.a01","hs250","param","ltc",0.01,3308,0.0325457368767114,"0.3.1"
"hs500.param.ltc.a01","hs500","param","ltc",0.01,3308,0.161800608320794,"0.3.1"
"fhs.param.ltc.a01","fhs","param","ltc",0.01,3308,0.534409244759455,"0.3.1"
"chronos_bolt.e1.ltc.a025","chronos_bolt","e1","ltc",0.025,3796,6.44235775837387e-11,"0.3.1"
"chronos_bolt.e2.ltc.a025","chronos_bolt","e2","ltc",0.025,3796,0.000973144216620203,"0.3.1"
"chronos_bolt.e3.ltc.a025","chronos_bolt","e3","ltc",0.025,3796,0.00969027522805543,"0.3.1"
"chronos_2.e1.ltc.a025","chronos_2","e1","ltc",0.025,3796,4.56967796935714e-13,"0.3.1"
"chronos_2.e2.ltc.a025","chronos_2","e2","ltc",0.025,3796,1.58639603515809e-05,"0.3.1"
"chronos_2.e3.ltc.a025","chronos_2","e3","ltc",0.025,3796,9.97929003325737e-05,"0.3.1"
"timesfm_2_5.e1.ltc.a025","timesfm_2_5","e1","ltc",0.025,3796,2.74829781155006e-09,"0.3.1"
"timesfm_2_5.e2.ltc.a025","timesfm_2_5","e2","ltc",0.025,3796,0.0209311840699129,"0.3.1"
"timesfm_2_5.e3.ltc.a025","timesfm_2_5","e3","ltc",0.025,3796,0.158689982231157,"0.3.1"
"moirai_2_0.e1.ltc.a025","moirai_2_0","e1","ltc",0.025,3796,1.51000368098231e-07,"0.3.1"
"moirai_2_0.e2.ltc.a025","moirai_2_0","e2","ltc",0.025,3796,9.18964792040455e-08,"0.3.1"
"moirai_2_0.e3.ltc.a025","moirai_2_0","e3","ltc",0.025,3796,0.125622603111137,"0.3.1"
"lag_llama.e1.ltc.a025","lag_llama","e1","ltc",0.025,3796,0,"0.3.1"
"lag_llama.e2.ltc.a025","lag_llama","e2","ltc",0.025,3796,0.00948620109256859,"0.3.1"
"lag_llama.e3.ltc.a025","lag_llama","e3","ltc",0.025,3796,0.000203561761615623,"0.3.1"
"garch_t.param.ltc.a025","garch_t","param","ltc",0.025,3308,0.41256541672924,"0.3.1"
"gjr_t.param.ltc.a025","gjr_t","param","ltc",0.025,3308,0.233499718957625,"0.3.1"
"ewma94.param.ltc.a025","ewma94","param","ltc",0.025,3308,7.97922319328848e-07,"0.3.1"
"hs250.param.ltc.a025","hs250","param","ltc",0.025,3308,0.0546592067163815,"0.3.1"
"hs500.param.ltc.a025","hs500","param","ltc",0.025,3308,0.216243103889856,"0.3.1"
"fhs.param.ltc.a025","fhs","param","ltc",0.025,3308,0.0705927963612694,"0.3.1"
"chronos_bolt.e1.ltc.a05","chronos_bolt","e1","ltc",0.05,3796,1.82187598340988e-13,"0.3.1"
"chronos_bolt.e2.ltc.a05","chronos_bolt","e2","ltc",0.05,3796,0.00290897742344964,"0.3.1"
"chronos_bolt.e3.ltc.a05","chronos_bolt","e3","ltc",0.05,3796,0.0133161460722098,"0.3.1"
"chronos_2.e1.ltc.a05","chronos_2","e1","ltc",0.05,3796,1.40998324127395e-14,"0.3.1"
"chronos_2.e2.ltc.a05","chronos_2","e2","ltc",0.05,3796,1.28926823361741e-06,"0.3.1"
"chronos_2.e3.ltc.a05","chronos_2","e3","ltc",0.05,3796,3.0230399417075e-07,"0.3.1"
"timesfm_2_5.e1.ltc.a05","timesfm_2_5","e1","ltc",0.05,3796,8.74189609589848e-12,"0.3.1"
"timesfm_2_5.e2.ltc.a05","timesfm_2_5","e2","ltc",0.05,3796,0.0273087978888293,"0.3.1"
"timesfm_2_5.e3.ltc.a05","timesfm_2_5","e3","ltc",0.05,3796,0.413213701315185,"0.3.1"
"moirai_2_0.e1.ltc.a05","moirai_2_0","e1","ltc",0.05,3796,3.45683134339581e-08,"0.3.1"
"moirai_2_0.e2.ltc.a05","moirai_2_0","e2","ltc",0.05,3796,1.15581789250641e-07,"0.3.1"
"moirai_2_0.e3.ltc.a05","moirai_2_0","e3","ltc",0.05,3796,0.250763944167233,"0.3.1"
"lag_llama.e1.ltc.a05","lag_llama","e1","ltc",0.05,3796,0,"0.3.1"
"lag_llama.e2.ltc.a05","lag_llama","e2","ltc",0.05,3796,1.61138618093304e-06,"0.3.1"
"lag_llama.e3.ltc.a05","lag_llama","e3","ltc",0.05,3796,1.31375413497947e-05,"0.3.1"
"garch_t.param.ltc.a05","garch_t","param","ltc",0.05,3308,0.14784192588324,"0.3.1"
"gjr_t.param.ltc.a05","gjr_t","param","ltc",0.05,3308,0.0227101988027036,"0.3.1"
"ewma94.param.ltc.a05","ewma94","param","ltc",0.05,3308,1.18010834260218e-06,"0.3.1"
"hs250.param.ltc.a05","hs250","param","ltc",0.05,3308,0.0483801496472624,"0.3.1"
"hs500.param.ltc.a05","hs500","param","ltc",0.05,3308,0.206002726644614,"0.3.1"
"fhs.param.ltc.a05","fhs","param","ltc",0.05,3308,0.0261955995255585,"0.3.1"
"chronos_bolt.e1.msft.a01","chronos_bolt","e1","msft",0.01,2639,6.58066866554563e-08,"0.3.1"
"chronos_bolt.e2.msft.a01","chronos_bolt","e2","msft",0.01,2639,0.127007304352392,"0.3.1"
"chronos_bolt.e3.msft.a01","chronos_bolt","e3","msft",0.01,2639,0.0875810102607621,"0.3.1"
"chronos_2.e1.msft.a01","chronos_2","e1","msft",0.01,2639,7.16384629395606e-09,"0.3.1"
"chronos_2.e2.msft.a01","chronos_2","e2","msft",0.01,2639,0.00029100957603212,"0.3.1"
"chronos_2.e3.msft.a01","chronos_2","e3","msft",0.01,2639,0.167249345883284,"0.3.1"
"timesfm_2_5.e1.msft.a01","timesfm_2_5","e1","msft",0.01,2639,6.06953107973318e-06,"0.3.1"
"timesfm_2_5.e2.msft.a01","timesfm_2_5","e2","msft",0.01,2639,0.863942706682789,"0.3.1"
"timesfm_2_5.e3.msft.a01","timesfm_2_5","e3","msft",0.01,2639,0.587710597681913,"0.3.1"
"moirai_2_0.e1.msft.a01","moirai_2_0","e1","msft",0.01,2639,5.21389186636245e-06,"0.3.1"
"moirai_2_0.e2.msft.a01","moirai_2_0","e2","msft",0.01,2639,0.204456676416768,"0.3.1"
"moirai_2_0.e3.msft.a01","moirai_2_0","e3","msft",0.01,2639,0.815052814602294,"0.3.1"
"lag_llama.e1.msft.a01","lag_llama","e1","msft",0.01,2639,1.75192083062825e-11,"0.3.1"
