model,dgp,path,t,alpha,true_v,true_e,e2_v,e2_e,e3_v,e3_e
moirai_2_0,gjr_t,14,679,0.025,-1.9249232583326414,-2.479111929321137,-2.0868596064367835,-2.6675694396070933,-1.8540305986796648,-2.384313685712999
moirai_2_0,gjr_t,14,679,0.05,-1.5522466820566825,-2.0984238012685528,-1.6675580722998768,-2.2612671763784284,-1.447021025188258,-2.0066651050837314
moirai_2_0,gjr_t,14,696,0.01,-2.4236031291387055,-3.00466574394656,-2.6029538532385295,-3.1579136168142354,-2.4468584598731615,-2.9998433785050116
moirai_2_0,gjr_t,14,696,0.025,-1.9295415481969005,-2.4850598326705224,-2.0920134828560464,-2.6493411496728463,-1.9233402013351695,-2.487875088657419
moirai_2_0,gjr_t,14,696,0.05,-1.555970843571974,-2.1034583548957517,-1.6891558929094999,-2.2592861990356057,-1.5200617191775216,-2.0934938202386784
moirai_2_0,gjr_t,14,712,0.01,-3.8412502173370573,-4.7621959235799425,-3.609816051734248,-4.388689142492901,-3.1788148654452244,-3.734655372584685
moirai_2_0,gjr_t,14,712,0.025,-3.0581953795406402,-3.938655016398489,-2.9318903353461074,-3.687240260676247,-2.5979081509182658,-3.203068377191356
moirai_2_0,gjr_t,14,712,0.05,-2.4661105893047006,-3.333841983350705,-2.412982896034,-3.1655464847129755,-2.124465651153047,-2.7698217480029794
moirai_2_0,gjr_t,14,729,0.01,-3.4046792241021473,-4.220956356588697,-3.1138870477218323,-3.801386025229128,-2.8974101010038864,-3.4698969253394085
moirai_2_0,gjr_t,14,729,0.025,-2.7106211995701304,-3.491013640484479,-2.504713405699412,-3.1788291649075715,-2.3365024977979094,-2.933969475027027
moirai_2_0,gjr_t,14,729,0.05,-2.185828835062131,-2.954939640725221,-2.0340348585285817,-2.7112930835149314,-1.895988973866043,-2.513074325167144
moirai_2_0,gjr_t,14,746,0.01,-2.597354565400099,-3.22007435694074,-2.9122261674567427,-3.573545354347872,-2.4966139531351956,-3.0562987510638533
moirai_2_0,gjr_t,14,746,0.025,-2.067873031307499,-2.663217184396441,-2.3273863762547724,-2.975053376034619,-1.98804396851927,-2.5448052997454607
moirai_2_0,gjr_t,14,746,0.05,-1.6675205299051319,-2.254258172689785,-1.8759711126348502,-2.526065511342132,-1.6050912290181234,-2.159651192455385
moirai_2_0,gjr_t,14,762,0.01,-2.365697402704227,-2.9328770296541133,-2.9346660617275617,-3.5949026783366707,-2.57660313660517,-3.146548626822916
moirai_2_0,gjr_t,14,762,0.025,-1.8834401450048868,-2.425685757305688,-2.3508684867984755,-2.9974171531418388,-2.0587095467404986,-2.625677974388314
moirai_2_0,gjr_t,14,762,0.05,-1.5187949458663448,-2.0532016595645333,-1.9002921366905094,-2.549219833387708,-1.6687361409003212,-2.23346284311937
moirai_2_0,gjr_t,14,779,0.01,-3.0212678386077325,-3.7456214958668594,-2.745121457952046,-3.3440284286014155,-2.6591385290765515,-3.0973222487087018
moirai_2_0,gjr_t,14,779,0.025,-2.4053698201389926,-3.097879871169976,-2.2052776577839013,-2.798810063416152,-2.1739285958700725,-2.669892979388168
moirai_2_0,gjr_t,14,779,0.05,-1.9396759357898588,-2.6221748111687453,-1.7843802384102214,-2.3854990847830226,-1.764811967734759,-2.3094955318850827
moirai_2_0,gjr_t,14,796,0.01,-2.9943798541178057,-3.7122870753302095,-2.8787221970870958,-3.4922008387925048,-2.6452636877088254,-3.036780811085272
moirai_2_0,gjr_t,14,796,0.025,-2.383963063151092,-3.0703100725366776,-2.323493333847153,-2.933009921756599,-2.1968431116569396,-2.6503377790713993
moirai_2_0,gjr_t,14,796,0.05,-1.9224136541044865,-2.5988385829960476,-1.8896701295130534,-2.5081604281070042,-1.8110443571407284,-2.3178614200357037
moirai_2_0,gjr_t,14,813,0.01,-3.1369542272910946,-3.8890438759333983,-2.9744598649797576,-3.6399322816144135,-2.634618736864498,-3.041231130854855
moirai_2_0,gjr_t,14,813,0.025,-2.4974730571919714,-3.2164997863893046,-2.3732349502221086,-3.0336819259574126,-2.1606544940639756,-2.6373836732008287
moirai_2_0,gjr_t,14,813,0.05,-2.013947439083971,-2.722579657943396,-1.9039109367448557,-2.5735245359189314,-1.7485378286535689,-2.286234256106734
moirai_2_0,gjr_t,14,829,0.01,-3.6489360165294453,-4.523774094405937,-3.0323074413748365,-3.7326236308173293,-2.732309421341154,-3.1813559142751577
moirai_2_0,gjr_t,14,829,0.025,-2.905085228664394,-3.741464193390693,-2.4085204794167963,-3.0974349402545416,-2.220048698414845,-2.738752396077935
moirai_2_0,gjr_t,14,829,0.05,-2.3426434730661474,-3.166931441112863,-1.9252199535767844,-2.619047300940663,-1.7803811006282724,-2.3588707910507
moirai_2_0,gjr_t,14,846,0.01,-3.3661132477882014,-4.173144127548727,-2.972726831978708,-3.6404870923434403,-2.886558658149178,-3.234284349750585
moirai_2_0,gjr_t,14,846,0.025,-2.679917057976213,-3.451469724447546,-2.370454888563558,-3.032473010712595,-2.4031243492971273,-2.8655927575362474
moirai_2_0,gjr_t,14,846,0.05,-2.161069197654123,-2.9214680198492773,-1.9007339196772954,-2.571405411956849,-1.9340235394368466,-2.5078326206789514
moirai_2_0,gjr_t,14,863,0.01,-2.7236522153479275,-3.3766520646424354,-2.8150947781666624,-3.444295688966221,-2.5930521694407744,-2.9057065623989744
moirai_2_0,gjr_t,14,863,0.025,-2.1684243798694918,-2.7927174367573007,-2.2501817333629637,-2.8722023952813913,-2.171065088917175,-2.5779473423298844
moirai_2_0,gjr_t,14,863,0.05,-1.7486045401408825,-2.3638725909055545,-1.8106573714927405,-2.4394573736392164,-1.7692479026931804,-2.2658541678096578
moirai_2_0,gjr_t,14,880,0.01,-2.6214276438646724,-3.2499189933600476,-3.084123860232113,-3.7637024851859544,-2.756655041274387,-3.086556246135684
moirai_2_0,gjr_t,14,880,0.025,-2.087038712574343,-2.687900697807441,-2.4725582236061787,-3.1453567127527156,-2.311493074990289,-2.7407474795284164
moirai_2_0,gjr_t,14,880,0.05,-1.6829756214403568,-2.275151328592898,-1.996150840739845,-2.677027868534913,-1.8876709056680196,-2.411515800421723
moirai_2_0,gjr_t,14,896,0.01,-2.782677837585275,-3.4498291714960296,-2.9553177290330246,-3.60631342763796,-2.7940743801604735,-3.11594899340361
moirai_2_0,gjr_t,14,896,0.025,-2.2154173834457875,-2.8532398057693196,-2.371066742061348,-3.0144758125076123,-2.3496821578381777,-2.7755813626821153
moirai_2_0,gjr_t,14,896,0.05,-1.7864994191005599,-2.415101249903116,-1.9165911674137084,-2.5668922486213988,-1.920379779237741,-2.446771302272555
moirai_2_0,gjr_t,14,913,0.01,-2.6231541143875003,-3.252059387872461,-2.8510874897835796,-3.479004656485464,-2.570357455269194,-2.8981965789040616
moirai_2_0,gjr_t,14,913,0.025,-2.0884132348983497,-2.6896709474398945,-2.288832061485471,-2.908551950314744,-2.1464269869784283,-2.5600291207458157
moirai_2_0,gjr_t,14,913,0.05,-1.6840840280781886,-2.2766497417621427,-1.8519923461765597,-2.477679253073562,-1.753508587745814,-2.2465998528099114
moirai_2_0,gjr_t,14,930,0.01,-2.87759271814302,-3.567500042099331,-2.9582571319818283,-3.583087628021777,-2.6530118563908602,-2.9963742592605964
moirai_2_0,gjr_t,14,930,0.025,-2.290983470721554,-2.9505614977414685,-2.3865067585810587,-3.011588105691303,-2.219890379028062,-2.645444528602274
moirai_2_0,gjr_t,14,930,0.05,-1.847435463040003,-2.497478391652422,-1.9371677117152837,-2.57475280441628,-1.8246157074606595,-2.32517956535499
moirai_2_0,gjr_t,14,946,0.01,-3.44411709773118,-4.269849521679369,-3.0497377257365064,-3.7294758237373533,-2.616386535625453,-2.93665307115257
moirai_2_0,gjr_t,14,946,0.025,-2.742019498584045,-3.5314515630400063,-2.440174655411574,-3.111659763571943,-2.1997631294997806,-2.605556418839069
moirai_2_0,gjr_t,14,946,0.05,-2.2111482368905393,-2.9891679860293436,-1.9662078156162588,-2.644632600098456,-1.8121671820644365,-2.2975283081778763
moirai_2_0,gjr_t,14,963,0.01,-2.8884349793006376,-3.5809417522108347,-3.115540454771367,-3.7720448415934307,-2.5661759231503765,-2.896672263093965
moirai_2_0,gjr_t,14,963,0.025,-2.299615491834458,-2.961678692373782,-2.517405212473383,-3.172390226041528,-2.1724042916641504,-2.565842442929793
moirai_2_0,gjr_t,14,963,0.05,-1.8543962735938502,-2.5068884491588497,-2.048408854116545,-2.715127780402766,-1.825433839301263,-2.2743329405203725
moirai_2_0,gjr_t,14,980,0.01,-3.881758799077546,-4.812416500714929,-3.3639854167937013,-4.105443282194472,-2.7309733759073738,-3.0280422024078772
moirai_2_0,gjr_t,14,980,0.025,-3.0904461183629572,-3.9801907976291035,-2.7066746104062913,-3.4339219801072405,-2.3358577157679115,-2.7183508863868786
moirai_2_0,gjr_t,14,980,0.05,-2.4921173935313696,-3.368999602055913,-2.1986702620235237,-2.9294775501587775,-1.9631028898058491,-2.4261859730432174
moirai_2_0,gjr_t,14,997,0.01,-3.0706393950213275,-3.8068299596197397,-3.377421573675514,-4.22079284200758,-2.6470785939199177,-2.93338426180674
moirai_2_0,gjr_t,14,997,0.025,-2.4446767793741184,-3.148503370638494,-2.663133801543537,-3.4675106925509653,-2.257828931163688,-2.6324109756197385
moirai_2_0,gjr_t,14,997,0.05,-1.9713728342455985,-2.6650246538611375,-2.124149921092254,-2.9154608375297344,-1.8854656210794365,-2.344494453616963
moirai_2_0,gjr_t,14,1013,0.01,-3.7764235240011295,-4.681826929821045,-3.615647787779097,-4.563960920857938,-2.745289287092373,-3.094638587319112
moirai_2_0,gjr_t,14,1013,0.025,-3.0065838773437665,-3.8721844751794667,-2.8104878931304906,-3.7163158910584437,-2.2924053545703296,-2.7339440029745505
moirai_2_0,gjr_t,14,1013,0.05,-2.4244913804898762,-3.277578543153637,-2.202148214356356,-3.094284135590193,-1.8719894291962453,-2.39910821710295
moirai_2_0,gjr_t,14,1030,0.01,-3.8975699484764452,-4.832018397741765,-3.886700801747618,-4.883439870808432,-2.886281989594828,-3.2071728693876334
moirai_2_0,gjr_t,14,1030,0.025,-3.1030340991767824,-3.9964028794700446,-3.054132773550243,-3.9968542302050842,-2.4583175555232204,-2.872301924462449
moirai_2_0,gjr_t,14,1030,0.05,-2.5022682664908342,-3.38272218472787,-2.4304148020136904,-3.3519140314819142,-2.053877466780899,-2.555838162756248
moirai_2_0,gjr_t,14,1047,0.01,-2.756273734474444,-3.41709464365073,-3.3756378839259606,-4.262956175281906,-2.7304026769780907,-3.009110591277457
moirai_2_0,gjr_t,14,1047,0.025,-2.194395866604733,-2.82616615857456,-2.6417643059198967,-3.4760150152308746,-2.329383648501919,-2.709621840990155
moirai_2_0,gjr_t,14,1047,0.05,-1.7695477927813938,-2.392184985014589,-2.094802271145665,-2.906572327214003,-1.9315598143620498,-2.4125193235016824
moirai_2_0,gjr_t,14,1064,0.01,-2.4405851431815533,-3.025719222234442,-3.4126919689724717,-4.304183237402353,-2.687981190787596,-2.987243792045401
moirai_2_0,gjr_t,14,1064,0.025,-1.9430617080257844,-2.502472469446052,-2.682345846151152,-3.5157592236234323,-2.2882750147474122,-2.674769370603164
moirai_2_0,gjr_t,14,1064,0.05,-1.56687342015232,-2.1181971373688047,-2.1406907908364974,-2.948119102443503,-1.9101888501691981,-2.3791966158804185
moirai_2_0,gjr_t,14,1080,0.01,-3.364943602842469,-4.171694058410439,-3.56855819357673,-4.496901672264494,-2.786788171225465,-3.1020056703204
moirai_2_0,gjr_t,14,1080,0.025,-2.678985850018815,-3.4502704201397654,-2.803239075935257,-3.674365809342447,-2.378661873824022,-2.776703414454708
moirai_2_0,gjr_t,14,1080,0.05,-2.1603182770883715,-2.9204528786309063,-2.2337992055373546,-3.0801918096436167,-2.000091267202976,-2.474958897812751
moirai_2_0,gjr_t,14,1097,0.01,-3.0501571328876773,-3.78143704332433,-3.510683460982075,-4.464692471779744,-2.751799334905451,-3.0425839483802544
moirai_2_0,gjr_t,14,1097,0.025,-2.4283699115900426,-3.127501727960862,-2.7352167962288454,-3.622918213857931,-2.340925144041744,-2.732324182812157
moirai_2_0,gjr_t,14,1097,0.05,-1.9582230729223888,-2.647247987007476,-2.162425100736293,-3.0193760630145055,-1.9380660325794032,-2.4281167727128965
moirai_2_0,gjr_t,14,1114,0.01,-3.092632012861667,-3.834095341748562,-3.622087932253068,-4.577179352974162,-2.9538339230703743,-3.251086675076707
moirai_2_0,gjr_t,14,1114,0.025,-2.462186110570449,-3.1710536679842987,-2.8499777996704108,-3.7357989522487602,-2.5279692626413333,-2.9322087410797657
moirai_2_0,gjr_t,14,1114,0.05,-1.98549225492218,-2.6841121666581405,-2.281276189305918,-3.134280607831889,-2.1066718135820426,-2.616750632818649
moirai_2_0,gjr_t,14,1130,0.01,-2.4766668410931443,-3.0704515632662486,-3.2777997468392472,-4.201526307535483,-2.6340653889459333,-2.9074786132360795
moirai_2_0,gjr_t,14,1130,0.025,-1.971788001705165,-2.5394691117991717,-2.5469264986278857,-3.3928414736713344,-2.243843301833494,-2.614610909472725
moirai_2_0,gjr_t,14,1130,0.05,-1.5900381327498645,-2.149512639489786,-2.014529789902311,-2.8211937101667504,-1.8587537529648361,-2.325595254938713
moirai_2_0,gjr_t,14,1147,0.01,-2.283452821807799,-2.8309141827367807,-2.96322643975844,-3.818381715761982,-2.5790420264455545,-2.850001436709978
moirai_2_0,gjr_t,14,1147,0.025,-1.8179614640914423,-2.3413556530970974,-2.2934432338227038,-3.0719122176670672,-2.1926165512961138,-2.5598485099655677
moirai_2_0,gjr_t,14,1147,0.05,-1.465993326501331,-1.9818211398946441,-1.808084815310785,-2.5470353264752186,-1.811461027667043,-2.2736525994009136
moirai_2_0,gjr_t,14,1164,0.01,-2.3027968498835545,-2.85489597159089,-3.277910934182107,-4.20389185515134,-2.6685078417943573,-2.952936856319045
moirai_2_0,gjr_t,14,1164,0.025,-1.8333621315657915,-2.361190198858801,-2.5408607222693993,-3.3918309746317323,-2.2628728539682097,-2.6483602005947455
moirai_2_0,gjr_t,14,1164,0.05,-1.478412333277333,-1.9986099272105549,-2.0023102450078825,-2.815995283858418,-1.8627697910752803,-2.3479372674201375
moirai_2_0,gjr_t,14,1181,0.01,-2.334556486815143,-2.8942700308092557,-3.308577461697146,-4.253770572403067,-2.538030382111373,-2.8165514455116045
moirai_2_0,gjr_t,14,1181,0.025,-1.8586474343772823,-2.3937551832368076,-2.5657989467410403,-3.42791541721617,-2.1553445532743303,-2.522574212634468
moirai_2_0,gjr_t,14,1181,0.05,-1.4988022512774575,-2.0261742890687384,-2.02662155548928,-2.8462066286427583,-1.7867901191146836,-2.2394526425253525
moirai_2_0,gjr_t,14,1197,0.01,-2.6296220405237523,-3.2600780093465467,-3.4370986906550387,-4.390301631924192,-2.679133679254356,-2.9720202066866284
moirai_2_0,gjr_t,14,1197,0.025,-2.0935626473828113,-2.696302884512691,-2.682254992718273,-3.5556044864053225,-2.279262050063935,-2.663633932561368
moirai_2_0,gjr_t,14,1197,0.05,-1.6882364837197035,-2.282263290080585,-2.1321543238103526,-2.9653035789068363,-1.8957146751294451,-2.367837138610163
moirai_2_0,gjr_t,14,1214,0.01,-2.8600784286886527,-3.545786674543231,-3.18086194583821,-4.084448189187459,-2.532143204690857,-2.841771034780626
moirai_2_0,gjr_t,14,1214,0.025,-2.2770395420382474,-2.932603088339562,-2.4643142559060296,-3.2928813376671164,-2.1319104625571588,-2.522432899541371
moirai_2_0,gjr_t,14,1214,0.05,-1.8361911617725093,-2.482277644450902,-1.9417486051263255,-2.732674485321382,-1.7610423936695971,-2.226524281703266
moirai_2_0,gjr_t,14,1231,0.01,-2.6979983577216498,-3.3448476548019714,-3.275645381512412,-4.168313865535194,-2.597464988784249,-2.932789089489418
moirai_2_0,gjr_t,14,1231,0.025,-2.1480001678496707,-2.7664130594549134,-2.55204520400618,-3.3813022832091506,-2.174325045731925,-2.5900275120092107
moirai_2_0,gjr_t,14,1231,0.05,-1.7321345768817495,-2.341607468158962,-2.0183287000443766,-2.817849379433741,-1.7880700992625709,-2.2771443703082688
moirai_2_0,gjr_t,14,1248,0.01,-2.9285756115981534,-3.630706163452358,-3.3227748995136346,-4.249775489699758,-2.864728865462513,-3.209514474735925
moirai_2_0,gjr_t,14,1248,0.025,-2.331573289238555,-3.0028371938550054,-2.5864088729549057,-3.4372977755070853,-2.4082540728196107,-2.850704103945923
moirai_2_0,gjr_t,14,1248,0.05,-1.88016685160085,-2.541726722538623,-2.048920105218606,-2.861779384930086,-1.9788619849479026,-2.513181995941879
moirai_2_0,gjr_t,14,1264,0.01,-4.00287142307812,-4.962566064444585,-3.8762182328576866,-4.972564832806384,-3.304953674099033,-3.754812400498702
moirai_2_0,gjr_t,14,1264,0.025,-3.18686943008863,-4.104374544346791,-3.003271972511491,-4.011005006956532,-2.7351993755547754,-3.294352092292782
moirai_2_0,gjr_t,14,1264,0.05,-2.5698725793816037,-3.474113908014038,-2.3653151216462187,-3.3290398676854616,-2.2139242859421158,-2.8730713945667787
moirai_2_0,gjr_t,14,1281,0.01,-3.248250938220895,-4.027024146186447,-3.7168730733237623,-4.73764475402859,-3.269871146008853,-3.695575391551783
moirai_2_0,gjr_t,14,1281,0.025,-2.586081470564101,-3.330618712262403,-2.90177481500715,-3.8416260617459375,-2.7287654363586626,-3.259257738837077
moirai_2_0,gjr_t,14,1281,0.05,-2.085400737320044,-2.8191746794892305,-2.3052158554127504,-3.2051898246617885,-2.232591890120969,-2.8591708922696744
moirai_2_0,gjr_t,14,1298,0.01,-2.6955794592563227,-3.341848821672293,-3.348254442937345,-4.30307367159076,-2.8597679721207236,-3.37842460428682
moirai_2_0,gjr_t,14,1298,0.025,-2.1460743718999944,-2.7639328235849305,-2.5883095885520753,-3.465741405030895,-2.31563038099391,-2.8817546326894137
moirai_2_0,gjr_t,14,1298,0.05,-1.7305816264665768,-2.33950809300741,-2.033052830941226,-2.87201014250509,-1.8711603970335573,-2.4760578054359548
moirai_2_0,gjr_t,14,1314,0.01,-2.964482429484621,-3.675221696701375,-3.535805438066653,-4.4855183471156925,-3.0994220348479073,-3.5843098979472208
moirai_2_0,gjr_t,14,1314,0.025,-2.3601603529134976,-3.039654521649258,-2.7893595855709674,-3.6556771520944578,-2.570140185557067,-3.113660428319532
moirai_2_0,gjr_t,14,1314,0.05,-1.9032192899498,-2.5728904453333903,-2.247477059396631,-3.0711134956737345,-2.1276370741827426,-2.7201765879876363
moirai_2_0,gjr_t,14,1331,0.01,-3.374853311118748,-4.183979634638763,-3.7390635160860017,-4.7496898391513,-3.212275143258659,-3.740783954038298
moirai_2_0,gjr_t,14,1331,0.025,-2.6868754230349983,-3.460431414609027,-2.9418608771557926,-3.865703206713498,-2.64661823800796,-3.2312404241377553
moirai_2_0,gjr_t,14,1331,0.05,-2.166680381906941,-2.92905356841287,-2.362054238953206,-3.2418189638885218,-2.1791485875171084,-2.8101439368122567
moirai_2_0,gjr_t,14,1348,0.01,-2.9239678718229514,-3.6249937109088215,-3.5231892353134224,-4.515324391046158,-2.8804374891577824,-3.563189962039468
moirai_2_0,gjr_t,14,1348,0.025,-2.327904856386394,-2.9981126129625792,-2.737180634209246,-3.6464284608970186,-2.2877123169848126,-2.9479588106708703
moirai_2_0,gjr_t,14,1348,0.05,-1.8772086491382507,-2.5377276400936437,-2.164242813329528,-3.031805092166336,-1.8523486193710728,-2.496064203318464
moirai_2_0,gjr_t,14,1365,0.01,-3.601449133116913,-4.464902156933598,-3.793326967352954,-4.761065125262244,-3.195034097320499,-3.748627300142926
moirai_2_0,gjr_t,14,1365,0.025,-2.867278743998142,-3.6927731576644236,-3.0161574696644116,-3.91018931316924,-2.6358938797465314,-3.2251887748345633
moirai_2_0,gjr_t,14,1365,0.05,-2.312156548390382,-3.1257173163821577,-2.4456832934703026,-3.3040025871477514,-2.1890871860507826,-2.8069111594972815
moirai_2_0,gjr_t,14,1381,0.01,-3.610816401156164,-4.476515242035492,-3.4173581811537286,-4.316858862806464,-2.9902911215590087,-3.4247582981390354
moirai_2_0,gjr_t,14,1381,0.025,-2.8747364554763637,-3.702377956926452,-2.6941109655083078,-3.525700506195462,-2.48278703852438,-2.992920928649763
moirai_2_0,gjr_t,14,1381,0.05,-2.318170402629866,-3.1338472193282363,-2.1628852084944548,-2.9616975460055457,-2.040942849185096,-2.616953840252216
moirai_2_0,gjr_t,14,1398,0.01,-3.4618500063395357,-4.291833922671208,-3.470501134472003,-4.38738308890739,-3.1765321390268797,-3.5966775977707632
moirai_2_0,gjr_t,14,1398,0.025,-2.7561374799972653,-3.549634135247983,-2.7302812363215043,-3.5799819290303296,-2.6463020121047434,-3.1671967158488417
moirai_2_0,gjr_t,14,1398,0.05,-2.222532893245614,-3.0045584739852265,-2.185449041531846,-3.003167473092042,-2.1622604333732682,-2.77512807703496
moirai_2_0,gjr_t,14,1415,0.01,-2.679837387984841,-3.322332564361223,-3.3791328669561254,-4.263985938527325,-3.072255459918566,-3.530828375118552
moirai_2_0,gjr_t,14,1415,0.025,-2.133541387349923,-2.7477915715253585,-2.66164098162326,-3.4837924805480283,-2.5379105767916017,-3.075430300281502
