model,asset,alpha,arm,in_mcs,mcs_p,n
moirai_2_0,jpm,0.05,H,True,0.1844,2081
moirai_2_0,jpm,0.05,F2,True,0.1844,2081
moirai_2_0,jpm,0.05,F3,False,0.014,2081
moirai_2_0,jpm,0.05,F4,True,0.1844,2081
moirai_2_0,jpm,0.05,garch_evt,True,0.1844,2081
moirai_2_0,jpm,0.05,fhs,True,0.1844,2081
moirai_2_0,ltc,0.01,F1,True,0.3144,2786
moirai_2_0,ltc,0.01,H,True,0.3144,2786
moirai_2_0,ltc,0.01,F2,True,0.3144,2786
moirai_2_0,ltc,0.01,F3,True,0.3144,2786
moirai_2_0,ltc,0.01,F4,True,0.3144,2786
moirai_2_0,ltc,0.01,garch_evt,True,0.3144,2786
moirai_2_0,ltc,0.01,fhs,True,0.3144,2786
moirai_2_0,ltc,0.025,F1,True,0.3678,2804
moirai_2_0,ltc,0.025,H,True,0.3678,2804
moirai_2_0,ltc,0.025,F2,True,0.3678,2804
moirai_2_0,ltc,0.025,F3,True,0.3678,2804
moirai_2_0,ltc,0.025,F4,True,0.3678,2804
moirai_2_0,ltc,0.025,garch_evt,True,0.3678,2804
moirai_2_0,ltc,0.025,fhs,True,0.3678,2804
moirai_2_0,ltc,0.05,F1,True,0.3426,2808
moirai_2_0,ltc,0.05,H,True,0.3426,2808
moirai_2_0,ltc,0.05,F2,True,0.3426,2808
moirai_2_0,ltc,0.05,F3,True,0.3426,2808
moirai_2_0,ltc,0.05,F4,True,0.3426,2808
moirai_2_0,ltc,0.05,garch_evt,True,0.3426,2808
moirai_2_0,ltc,0.05,fhs,True,0.3426,2808
moirai_2_0,msft,0.01,F1,True,0.1478,2103
moirai_2_0,msft,0.01,H,True,0.1478,2103
moirai_2_0,msft,0.01,F2,True,0.1478,2103
moirai_2_0,msft,0.01,F3,False,0.0328,2103
moirai_2_0,msft,0.01,F4,False,0.05,2103
moirai_2_0,msft,0.01,garch_evt,True,0.1478,2103
moirai_2_0,msft,0.01,fhs,True,0.1478,2103
moirai_2_0,msft,0.025,F1,True,0.114,2116
moirai_2_0,msft,0.025,H,True,0.114,2116
moirai_2_0,msft,0.025,F2,True,0.114,2116
moirai_2_0,msft,0.025,F3,False,0.0122,2116
moirai_2_0,msft,0.025,F4,True,0.114,2116
moirai_2_0,msft,0.025,garch_evt,True,0.114,2116
moirai_2_0,msft,0.025,fhs,True,0.114,2116
moirai_2_0,msft,0.05,F1,True,0.1118,2139
moirai_2_0,msft,0.05,H,True,0.1118,2139
moirai_2_0,msft,0.05,F2,True,0.1118,2139
moirai_2_0,msft,0.05,F3,True,0.1118,2139
moirai_2_0,msft,0.05,F4,True,0.1118,2139
moirai_2_0,msft,0.05,garch_evt,True,0.1118,2139
moirai_2_0,msft,0.05,fhs,True,0.1118,2139
moirai_2_0,natgas,0.01,F1,True,0.1828,2081
moirai_2_0,natgas,0.01,H,True,0.1828,2081
moirai_2_0,natgas,0.01,F2,False,0.0282,2081
moirai_2_0,natgas,0.01,F3,False,0.0282,2081
moirai_2_0,natgas,0.01,F4,False,0.0282,2081
moirai_2_0,natgas,0.01,garch_evt,True,0.1828,2081
moirai_2_0,natgas,0.01,fhs,True,0.1828,2081
moirai_2_0,natgas,0.025,F1,True,0.1186,2083
moirai_2_0,natgas,0.025,H,True,0.1186,2083
moirai_2_0,natgas,0.025,F2,False,0.0316,2083
moirai_2_0,natgas,0.025,F3,False,0.0388,2083
moirai_2_0,natgas,0.025,F4,False,0.031,2083
moirai_2_0,natgas,0.025,garch_evt,True,0.1186,2083
moirai_2_0,natgas,0.025,fhs,True,0.1186,2083
moirai_2_0,natgas,0.05,F1,True,0.1386,2123
moirai_2_0,natgas,0.05,H,True,0.1386,2123
moirai_2_0,natgas,0.05,F2,False,0.0724,2123
moirai_2_0,natgas,0.05,F3,False,0.0448,2123
moirai_2_0,natgas,0.05,F4,False,0.0394,2123
moirai_2_0,natgas,0.05,garch_evt,True,0.1386,2123
moirai_2_0,natgas,0.05,fhs,True,0.1386,2123
moirai_2_0,ndx,0.01,F1,True,0.2204,2136
moirai_2_0,ndx,0.01,H,True,0.2204,2136
moirai_2_0,ndx,0.01,F2,True,0.2204,2136
moirai_2_0,ndx,0.01,F3,False,0.0176,2136
moirai_2_0,ndx,0.01,F4,True,0.2204,2136
moirai_2_0,ndx,0.01,garch_evt,True,0.2204,2136
moirai_2_0,ndx,0.01,fhs,True,0.2204,2136
moirai_2_0,ndx,0.025,F1,True,0.1716,2133
moirai_2_0,ndx,0.025,H,True,0.1716,2133
moirai_2_0,ndx,0.025,F2,True,0.1716,2133
moirai_2_0,ndx,0.025,F3,False,0.0106,2133
moirai_2_0,ndx,0.025,F4,True,0.1716,2133
moirai_2_0,ndx,0.025,garch_evt,True,0.1716,2133
moirai_2_0,ndx,0.025,fhs,True,0.1716,2133
moirai_2_0,ndx,0.05,F1,False,0.0266,2139
moirai_2_0,ndx,0.05,H,True,0.1146,2139
moirai_2_0,ndx,0.05,F2,True,0.1146,2139
moirai_2_0,ndx,0.05,F3,False,0.0142,2139
moirai_2_0,ndx,0.05,F4,False,0.0272,2139
moirai_2_0,ndx,0.05,garch_evt,True,0.1146,2139
moirai_2_0,ndx,0.05,fhs,True,0.1146,2139
moirai_2_0,nikkei,0.01,F1,True,0.1424,2005
moirai_2_0,nikkei,0.01,H,True,0.1424,2005
moirai_2_0,nikkei,0.01,F2,True,0.1424,2005
moirai_2_0,nikkei,0.01,F3,True,0.1424,2005
moirai_2_0,nikkei,0.01,F4,True,0.1424,2005
moirai_2_0,nikkei,0.01,garch_evt,True,0.1424,2005
moirai_2_0,nikkei,0.01,fhs,True,0.1424,2005
moirai_2_0,nikkei,0.025,F1,True,0.588,2024
moirai_2_0,nikkei,0.025,H,True,0.588,2024
moirai_2_0,nikkei,0.025,F2,True,0.588,2024
moirai_2_0,nikkei,0.025,F3,True,0.588,2024
moirai_2_0,nikkei,0.025,F4,True,0.588,2024
moirai_2_0,nikkei,0.025,garch_evt,True,0.588,2024
moirai_2_0,nikkei,0.025,fhs,True,0.588,2024
moirai_2_0,nikkei,0.05,F1,True,0.167,2066
moirai_2_0,nikkei,0.05,H,True,0.167,2066
moirai_2_0,nikkei,0.05,F2,True,0.167,2066
moirai_2_0,nikkei,0.05,F3,False,0.0818,2066
moirai_2_0,nikkei,0.05,F4,True,0.167,2066
moirai_2_0,nikkei,0.05,garch_evt,True,0.167,2066
moirai_2_0,nikkei,0.05,fhs,True,0.167,2066
moirai_2_0,nvda,0.01,F1,True,0.3786,2077
moirai_2_0,nvda,0.01,H,True,0.3786,2077
moirai_2_0,nvda,0.01,F2,True,0.3786,2077
moirai_2_0,nvda,0.01,F3,True,0.3786,2077
moirai_2_0,nvda,0.01,F4,True,0.3786,2077
moirai_2_0,nvda,0.01,garch_evt,True,0.3786,2077
moirai_2_0,nvda,0.01,fhs,True,0.3786,2077
moirai_2_0,nvda,0.025,F1,False,0.0874,2089
moirai_2_0,nvda,0.025,H,True,0.2134,2089
moirai_2_0,nvda,0.025,F2,True,0.2134,2089
moirai_2_0,nvda,0.025,F3,False,0.0874,2089
moirai_2_0,nvda,0.025,F4,False,0.0684,2089
moirai_2_0,nvda,0.025,garch_evt,True,0.2134,2089
moirai_2_0,nvda,0.025,fhs,True,0.2134,2089
moirai_2_0,nvda,0.05,F1,False,0.0944,2139
moirai_2_0,nvda,0.05,H,True,0.2872,2139
moirai_2_0,nvda,0.05,F2,True,0.2872,2139
moirai_2_0,nvda,0.05,F3,False,0.0298,2139
moirai_2_0,nvda,0.05,F4,False,0.0384,2139
moirai_2_0,nvda,0.05,garch_evt,True,0.2872,2139
moirai_2_0,nvda,0.05,fhs,True,0.2872,2139
moirai_2_0,rut,0.01,F1,True,0.1372,2063
moirai_2_0,rut,0.01,H,True,0.1372,2063
moirai_2_0,rut,0.01,F2,False,0.0516,2063
moirai_2_0,rut,0.01,F3,False,0.0078,2063
moirai_2_0,rut,0.01,F4,False,0.0076,2063
moirai_2_0,rut,0.01,garch_evt,True,0.1372,2063
moirai_2_0,rut,0.01,fhs,True,0.1372,2063
moirai_2_0,rut,0.025,F1,True,0.107,2088
moirai_2_0,rut,0.025,H,True,0.107,2088
moirai_2_0,rut,0.025,F2,False,0.0888,2088
moirai_2_0,rut,0.025,F3,False,0.0036,2088
moirai_2_0,rut,0.025,F4,False,0.0086,2088
moirai_2_0,rut,0.025,garch_evt,True,0.107,2088
moirai_2_0,rut,0.025,fhs,True,0.107,2088
moirai_2_0,rut,0.05,F1,True,0.1104,2099
moirai_2_0,rut,0.05,H,True,0.1104,2099
moirai_2_0,rut,0.05,F2,True,0.1104,2099
moirai_2_0,rut,0.05,F3,False,0.0032,2099
moirai_2_0,rut,0.05,F4,False,0.0162,2099
moirai_2_0,rut,0.05,garch_evt,True,0.1104,2099
moirai_2_0,rut,0.05,fhs,True,0.1104,2099
moirai_2_0,spx,0.01,F1,True,0.1804,2109
moirai_2_0,spx,0.01,H,True,0.1804,2109
moirai_2_0,spx,0.01,F2,True,0.1804,2109
moirai_2_0,spx,0.01,F3,False,0.011,2109
moirai_2_0,spx,0.01,F4,True,0.1804,2109
moirai_2_0,spx,0.01,garch_evt,True,0.1804,2109
moirai_2_0,spx,0.01,fhs,True,0.1804,2109
moirai_2_0,spx,0.025,F1,True,0.2338,2102
moirai_2_0,spx,0.025,H,True,0.2338,2102
moirai_2_0,spx,0.025,F2,True,0.2338,2102
moirai_2_0,spx,0.025,F3,False,0.01,2102
moirai_2_0,spx,0.025,F4,True,0.2338,2102
moirai_2_0,spx,0.025,garch_evt,True,0.2338,2102
moirai_2_0,spx,0.025,fhs,True,0.2338,2102
moirai_2_0,spx,0.05,F1,True,0.1114,2131
moirai_2_0,spx,0.05,H,True,0.1114,2131
moirai_2_0,spx,0.05,F2,True,0.1114,2131
moirai_2_0,spx,0.05,F3,False,0.033,2131
moirai_2_0,spx,0.05,F4,True,0.1114,2131
moirai_2_0,spx,0.05,garch_evt,True,0.1114,2131
moirai_2_0,spx,0.05,fhs,True,0.1114,2131
moirai_2_0,usdcad,0.01,F1,True,0.1334,2185
moirai_2_0,usdcad,0.01,H,True,0.1334,2185
moirai_2_0,usdcad,0.01,F2,True,0.1334,2185
moirai_2_0,usdcad,0.01,F3,False,0.0966,2185
moirai_2_0,usdcad,0.01,F4,True,0.1334,2185
moirai_2_0,usdcad,0.01,garch_evt,True,0.1334,2185
moirai_2_0,usdcad,0.01,fhs,True,0.1334,2185
moirai_2_0,usdcad,0.025,F1,True,0.1576,2221
moirai_2_0,usdcad,0.025,H,True,0.1576,2221
moirai_2_0,usdcad,0.025,F2,True,0.1576,2221
moirai_2_0,usdcad,0.025,F3,False,0.0286,2221
moirai_2_0,usdcad,0.025,F4,False,0.027,2221
moirai_2_0,usdcad,0.025,garch_evt,True,0.1576,2221
moirai_2_0,usdcad,0.025,fhs,True,0.1576,2221
moirai_2_0,usdcad,0.05,F1,False,0.0944,2234
moirai_2_0,usdcad,0.05,H,True,0.2634,2234
moirai_2_0,usdcad,0.05,F2,True,0.2634,2234
moirai_2_0,usdcad,0.05,F3,False,0.0944,2234
moirai_2_0,usdcad,0.05,F4,False,0.0472,2234
moirai_2_0,usdcad,0.05,garch_evt,True,0.2634,2234
moirai_2_0,usdcad,0.05,fhs,True,0.2634,2234
moirai_2_0,usdchf,0.01,F1,True,0.4242,2217
moirai_2_0,usdchf,0.01,H,True,0.4242,2217
moirai_2_0,usdchf,0.01,F2,True,0.4242,2217
moirai_2_0,usdchf,0.01,F3,False,0.0378,2217
moirai_2_0,usdchf,0.01,F4,False,0.0328,2217
moirai_2_0,usdchf,0.01,garch_evt,True,0.4242,2217
moirai_2_0,usdchf,0.01,fhs,True,0.4242,2217
moirai_2_0,usdchf,0.025,F1,True,0.5192,2215
moirai_2_0,usdchf,0.025,H,True,0.5192,2215
moirai_2_0,usdchf,0.025,F2,True,0.5192,2215
moirai_2_0,usdchf,0.025,F3,False,0.0446,2215
moirai_2_0,usdchf,0.025,F4,False,0.0446,2215
moirai_2_0,usdchf,0.025,garch_evt,True,0.5192,2215
moirai_2_0,usdchf,0.025,fhs,True,0.5192,2215
moirai_2_0,usdchf,0.05,F1,True,0.2188,2210
moirai_2_0,usdchf,0.05,H,True,0.2188,2210
moirai_2_0,usdchf,0.05,F2,True,0.2188,2210
moirai_2_0,usdchf,0.05,F3,True,0.2188,2210
moirai_2_0,usdchf,0.05,F4,True,0.2188,2210
moirai_2_0,usdchf,0.05,garch_evt,True,0.2188,2210
moirai_2_0,usdchf,0.05,fhs,True,0.2188,2210
moirai_2_0,wmt,0.01,F1,True,0.1414,2115
moirai_2_0,wmt,0.01,H,True,0.1414,2115
moirai_2_0,wmt,0.01,F2,True,0.1414,2115
moirai_2_0,wmt,0.01,F3,True,0.1414,2115
moirai_2_0,wmt,0.01,F4,True,0.1414,2115
moirai_2_0,wmt,0.01,garch_evt,True,0.1414,2115
moirai_2_0,wmt,0.01,fhs,True,0.1414,2115
moirai_2_0,wmt,0.025,F1,True,0.2162,2123
moirai_2_0,wmt,0.025,H,True,0.2162,2123
moirai_2_0,wmt,0.025,F2,True,0.2162,2123
moirai_2_0,wmt,0.025,F3,True,0.2162,2123
moirai_2_0,wmt,0.025,F4,True,0.2162,2123
moirai_2_0,wmt,0.025,garch_evt,True,0.2162,2123
moirai_2_0,wmt,0.025,fhs,True,0.2162,2123
moirai_2_0,wmt,0.05,F1,True,0.1894,2137
moirai_2_0,wmt,0.05,H,True,0.1894,2137
moirai_2_0,wmt,0.05,F2,True,0.1894,2137
moirai_2_0,wmt,0.05,F3,True,0.1894,2137
moirai_2_0,wmt,0.05,F4,False,0.0996,2137
moirai_2_0,wmt,0.05,garch_evt,True,0.1894,2137
moirai_2_0,wmt,0.05,fhs,True,0.1894,2137
moirai_2_0,xom,0.01,F1,True,0.191,2131
moirai_2_0,xom,0.01,H,True,0.191,2131
moirai_2_0,xom,0.01,F2,True,0.191,2131
moirai_2_0,xom,0.01,F3,False,0.029,2131
moirai_2_0,xom,0.01,F4,False,0.029,2131
moirai_2_0,xom,0.01,garch_evt,True,0.191,2131
moirai_2_0,xom,0.01,fhs,True,0.191,2131
moirai_2_0,xom,0.025,F1,False,0.0822,2134
moirai_2_0,xom,0.025,H,True,0.1664,2134
moirai_2_0,xom,0.025,F2,True,0.1664,2134
moirai_2_0,xom,0.025,F3,False,0.0012,2134
moirai_2_0,xom,0.025,F4,False,0.0118,2134
moirai_2_0,xom,0.025,garch_evt,True,0.1664,2134
moirai_2_0,xom,0.025,fhs,True,0.1664,2134
moirai_2_0,xom,0.05,F1,False,0.0852,2126
moirai_2_0,xom,0.05,H,True,0.1192,2126
moirai_2_0,xom,0.05,F2,True,0.1192,2126
moirai_2_0,xom,0.05,F3,False,0.004,2126
moirai_2_0,xom,0.05,F4,False,0.008,2126
moirai_2_0,xom,0.05,garch_evt,True,0.1192,2126
moirai_2_0,xom,0.05,fhs,True,0.1192,2126
moirai_2_0,xrp,0.01,F1,True,0.906,1600
moirai_2_0,xrp,0.01,H,True,0.906,1600
moirai_2_0,xrp,0.01,F2,True,0.906,1600
moirai_2_0,xrp,0.01,F3,True,0.906,1600
moirai_2_0,xrp,0.01,F4,True,0.906,1600
moirai_2_0,xrp,0.01,garch_evt,True,0.906,1600
moirai_2_0,xrp,0.01,fhs,True,0.906,1600
moirai_2_0,xrp,0.025,F1,True,0.7572,1659
moirai_2_0,xrp,0.025,H,True,0.7572,1659
moirai_2_0,xrp,0.025,F2,True,0.7572,1659
moirai_2_0,xrp,0.025,F3,True,0.7572,1659
moirai_2_0,xrp,0.025,F4,True,0.7572,1659
moirai_2_0,xrp,0.025,garch_evt,True,0.7572,1659
moirai_2_0,xrp,0.025,fhs,True,0.7572,1659
moirai_2_0,xrp,0.05,F1,True,0.385,1659
moirai_2_0,xrp,0.05,H,True,0.385,1659
moirai_2_0,xrp,0.05,F2,True,0.385,1659
moirai_2_0,xrp,0.05,F3,True,0.385,1659
moirai_2_0,xrp,0.05,F4,True,0.385,1659
moirai_2_0,xrp,0.05,garch_evt,True,0.385,1659
moirai_2_0,xrp,0.05,fhs,True,0.385,1659
lag_llama,aapl,0.01,F1,False,0.0248,2081
lag_llama,aapl,0.01,H,True,0.6274,2081
lag_llama,aapl,0.01,F2,False,0.0248,2081
lag_llama,aapl,0.01,F3,False,0.0154,2081
lag_llama,aapl,0.01,F4,False,0.0218,2081
lag_llama,aapl,0.01,garch_evt,True,0.6274,2081
lag_llama,aapl,0.01,fhs,False,0.0296,2081
lag_llama,aapl,0.025,F1,False,0.0044,2130
lag_llama,aapl,0.025,H,True,0.1124,2130
lag_llama,aapl,0.025,F2,False,0.0136,2130
lag_llama,aapl,0.025,F3,False,0.0006,2130
lag_llama,aapl,0.025,F4,False,0.0016,2130
lag_llama,aapl,0.025,garch_evt,True,0.1124,2130
lag_llama,aapl,0.025,fhs,True,0.1124,2130
lag_llama,aapl,0.05,F1,False,0.0008,2139
lag_llama,aapl,0.05,H,True,0.5276,2139
lag_llama,aapl,0.05,F2,False,0.0084,2139
lag_llama,aapl,0.05,F3,False,0.0006,2139
lag_llama,aapl,0.05,F4,False,0.0008,2139
lag_llama,aapl,0.05,garch_evt,True,0.5276,2139
lag_llama,aapl,0.05,fhs,True,0.5276,2139
lag_llama,amzn,0.01,F1,False,0.0364,2109
lag_llama,amzn,0.01,H,True,0.1324,2109
lag_llama,amzn,0.01,F2,True,0.1324,2109
lag_llama,amzn,0.01,F3,False,0.0364,2109
lag_llama,amzn,0.01,F4,False,0.0024,2109
lag_llama,amzn,0.01,garch_evt,True,0.1324,2109
lag_llama,amzn,0.01,fhs,True,0.1324,2109
lag_llama,amzn,0.025,F1,False,0.0062,2139
lag_llama,amzn,0.025,H,True,0.1642,2139
lag_llama,amzn,0.025,F2,False,0.0144,2139
lag_llama,amzn,0.025,F3,False,0.0004,2139
lag_llama,amzn,0.025,F4,False,0.0038,2139
lag_llama,amzn,0.025,garch_evt,True,0.1642,2139
lag_llama,amzn,0.025,fhs,True,0.1642,2139
lag_llama,amzn,0.05,F1,False,0.0048,2139
lag_llama,amzn,0.05,H,False,0.017,2139
lag_llama,amzn,0.05,F2,False,0.017,2139
lag_llama,amzn,0.05,F3,False,0.0026,2139
lag_llama,amzn,0.05,F4,False,0.006,2139
lag_llama,amzn,0.05,garch_evt,True,0.6114,2139
lag_llama,amzn,0.05,fhs,True,0.6114,2139
lag_llama,audusd,0.01,F1,True,0.1222,2220
lag_llama,audusd,0.01,H,True,0.1222,2220
lag_llama,audusd,0.01,F2,False,0.0594,2220
lag_llama,audusd,0.01,F3,False,0.0594,2220
lag_llama,audusd,0.01,F4,False,0.0594,2220
lag_llama,audusd,0.01,garch_evt,True,0.1222,2220
lag_llama,audusd,0.01,fhs,True,0.1222,2220
lag_llama,audusd,0.025,F1,False,0.056,2234
lag_llama,audusd,0.025,H,False,0.056,2234
lag_llama,audusd,0.025,F2,False,0.056,2234
lag_llama,audusd,0.025,F3,False,0.0192,2234
lag_llama,audusd,0.025,F4,False,0.056,2234
lag_llama,audusd,0.025,garch_evt,True,0.3376,2234
lag_llama,audusd,0.025,fhs,True,0.3376,2234
lag_llama,audusd,0.05,F1,False,0.007,2234
lag_llama,audusd,0.05,H,False,0.0356,2234
lag_llama,audusd,0.05,F2,False,0.0356,2234
lag_llama,audusd,0.05,F3,False,0.006,2234
lag_llama,audusd,0.05,F4,False,0.0326,2234
lag_llama,audusd,0.05,garch_evt,True,0.512,2234
lag_llama,audusd,0.05,fhs,True,0.512,2234
lag_llama,brent,0.01,F1,True,0.11,2080
lag_llama,brent,0.01,H,True,0.11,2080
lag_llama,brent,0.01,F2,True,0.11,2080
lag_llama,brent,0.01,F3,True,0.11,2080
lag_llama,brent,0.01,F4,True,0.11,2080
lag_llama,brent,0.01,garch_evt,True,0.11,2080
lag_llama,brent,0.01,fhs,True,0.11,2080
lag_llama,brent,0.025,F1,False,0.038,2105
lag_llama,brent,0.025,H,True,0.1234,2105
lag_llama,brent,0.025,F2,False,0.038,2105
lag_llama,brent,0.025,F3,False,0.0094,2105
lag_llama,brent,0.025,F4,False,0.038,2105
lag_llama,brent,0.025,garch_evt,True,0.1234,2105
lag_llama,brent,0.025,fhs,True,0.1234,2105
lag_llama,brent,0.05,F1,False,0.0104,2141
lag_llama,brent,0.05,H,True,0.309,2141
lag_llama,brent,0.05,F2,False,0.0106,2141
lag_llama,brent,0.05,F3,False,0.002,2141
lag_llama,brent,0.05,F4,False,0.0104,2141
lag_llama,brent,0.05,garch_evt,True,0.309,2141
lag_llama,brent,0.05,fhs,True,0.309,2141
lag_llama,btc,0.01,F1,True,0.4702,2705
lag_llama,btc,0.01,H,True,0.4702,2705
lag_llama,btc,0.01,F2,True,0.4702,2705
lag_llama,btc,0.01,F3,True,0.4702,2705
lag_llama,btc,0.01,F4,True,0.4702,2705
lag_llama,btc,0.01,garch_evt,True,0.4702,2705
lag_llama,btc,0.01,fhs,True,0.4702,2705
lag_llama,btc,0.025,F1,True,0.1752,2804
lag_llama,btc,0.025,H,True,0.1752,2804
lag_llama,btc,0.025,F2,True,0.1752,2804
lag_llama,btc,0.025,F3,True,0.1752,2804
lag_llama,btc,0.025,F4,True,0.1752,2804
lag_llama,btc,0.025,garch_evt,True,0.1752,2804
lag_llama,btc,0.025,fhs,True,0.1752,2804
lag_llama,btc,0.05,F1,True,0.123,2808
lag_llama,btc,0.05,H,True,0.123,2808
lag_llama,btc,0.05,F2,True,0.123,2808
lag_llama,btc,0.05,F3,False,0.0392,2808
lag_llama,btc,0.05,F4,False,0.0714,2808
lag_llama,btc,0.05,garch_evt,True,0.123,2808
lag_llama,btc,0.05,fhs,True,0.123,2808
lag_llama,copper,0.01,F1,True,0.2462,2118
lag_llama,copper,0.01,H,True,0.2462,2118
lag_llama,copper,0.01,F2,True,0.2462,2118
lag_llama,copper,0.01,F3,True,0.2462,2118
lag_llama,copper,0.01,F4,True,0.2462,2118
lag_llama,copper,0.01,garch_evt,True,0.2462,2118
lag_llama,copper,0.01,fhs,True,0.2462,2118
lag_llama,copper,0.025,F1,True,0.2442,2140
lag_llama,copper,0.025,H,True,0.2442,2140
lag_llama,copper,0.025,F2,True,0.2442,2140
lag_llama,copper,0.025,F3,True,0.2442,2140
lag_llama,copper,0.025,F4,True,0.2442,2140
lag_llama,copper,0.025,garch_evt,True,0.2442,2140
lag_llama,copper,0.025,fhs,True,0.2442,2140
lag_llama,copper,0.05,F1,True,0.1242,2140
lag_llama,copper,0.05,H,True,0.1242,2140
lag_llama,copper,0.05,F2,True,0.1242,2140
lag_llama,copper,0.05,F3,False,0.0568,2140
lag_llama,copper,0.05,F4,True,0.1242,2140
lag_llama,copper,0.05,garch_evt,True,0.1242,2140
lag_llama,copper,0.05,fhs,True,0.1242,2140
lag_llama,csi300,0.01,F1,True,0.1278,1669
lag_llama,csi300,0.01,H,True,0.1278,1669
lag_llama,csi300,0.01,F2,True,0.1278,1669
lag_llama,csi300,0.01,F3,True,0.1278,1669
lag_llama,csi300,0.01,F4,True,0.1278,1669
lag_llama,csi300,0.01,garch_evt,True,0.1278,1669
lag_llama,csi300,0.01,fhs,True,0.1278,1669
lag_llama,csi300,0.025,F1,True,0.3744,1680
lag_llama,csi300,0.025,H,True,0.3744,1680
lag_llama,csi300,0.025,F2,True,0.3744,1680
lag_llama,csi300,0.025,F3,False,0.0526,1680
lag_llama,csi300,0.025,F4,False,0.082,1680
lag_llama,csi300,0.025,garch_evt,True,0.3744,1680
lag_llama,csi300,0.025,fhs,True,0.3744,1680
lag_llama,csi300,0.05,F1,True,0.3584,1680
lag_llama,csi300,0.05,H,True,0.3584,1680
lag_llama,csi300,0.05,F2,True,0.3584,1680
lag_llama,csi300,0.05,F3,False,0.081,1680
lag_llama,csi300,0.05,F4,False,0.0616,1680
lag_llama,csi300,0.05,garch_evt,True,0.3584,1680
lag_llama,csi300,0.05,fhs,True,0.3584,1680
lag_llama,dax,0.01,F1,True,0.117,2116
lag_llama,dax,0.01,H,True,0.117,2116
lag_llama,dax,0.01,F2,True,0.117,2116
lag_llama,dax,0.01,F3,False,0.0274,2116
lag_llama,dax,0.01,F4,True,0.117,2116
lag_llama,dax,0.01,garch_evt,True,0.117,2116
lag_llama,dax,0.01,fhs,True,0.117,2116
lag_llama,dax,0.025,F1,False,0.0924,2121
lag_llama,dax,0.025,H,True,0.161,2121
lag_llama,dax,0.025,F2,False,0.0924,2121
lag_llama,dax,0.025,F3,False,0.0016,2121
lag_llama,dax,0.025,F4,False,0.0586,2121
lag_llama,dax,0.025,garch_evt,True,0.161,2121
lag_llama,dax,0.025,fhs,True,0.161,2121
lag_llama,dax,0.05,F1,False,0.0246,2165
lag_llama,dax,0.05,H,True,0.2354,2165
lag_llama,dax,0.05,F2,False,0.064,2165
lag_llama,dax,0.05,F3,False,0.0032,2165
lag_llama,dax,0.05,F4,False,0.0278,2165
lag_llama,dax,0.05,garch_evt,True,0.2354,2165
lag_llama,dax,0.05,fhs,True,0.2354,2165
lag_llama,dgs10,0.01,F1,False,0.0582,2124
lag_llama,dgs10,0.01,H,True,0.3582,2124
lag_llama,dgs10,0.01,F2,False,0.0582,2124
lag_llama,dgs10,0.01,F3,False,0.0582,2124
lag_llama,dgs10,0.01,F4,False,0.0582,2124
lag_llama,dgs10,0.01,garch_evt,True,0.3582,2124
lag_llama,dgs10,0.01,fhs,True,0.3582,2124
lag_llama,dgs10,0.025,F1,False,0.0048,2124
lag_llama,dgs10,0.025,H,True,0.1162,2124
lag_llama,dgs10,0.025,F2,False,0.0048,2124
lag_llama,dgs10,0.025,F3,False,0.0008,2124
lag_llama,dgs10,0.025,F4,False,0.0024,2124
lag_llama,dgs10,0.025,garch_evt,True,0.1162,2124
lag_llama,dgs10,0.025,fhs,True,0.1162,2124
lag_llama,dgs10,0.05,F1,False,0.0004,2124
lag_llama,dgs10,0.05,H,False,0.037,2124
lag_llama,dgs10,0.05,F2,False,0.001,2124
lag_llama,dgs10,0.05,F3,False,0.0,2124
lag_llama,dgs10,0.05,F4,False,0.001,2124
lag_llama,dgs10,0.05,garch_evt,False,0.0482,2124
lag_llama,dgs10,0.05,fhs,True,1.0,2124
lag_llama,dgs2,0.01,F1,False,0.0594,2102
lag_llama,dgs2,0.01,H,True,0.3434,2102
lag_llama,dgs2,0.01,F2,False,0.0594,2102
lag_llama,dgs2,0.01,F3,False,0.0594,2102
lag_llama,dgs2,0.01,F4,False,0.0594,2102
lag_llama,dgs2,0.01,garch_evt,True,0.3434,2102
lag_llama,dgs2,0.01,fhs,True,0.3434,2102
lag_llama,dgs2,0.025,F1,False,0.001,2102
lag_llama,dgs2,0.025,H,True,0.172,2102
lag_llama,dgs2,0.025,F2,False,0.0142,2102
lag_llama,dgs2,0.025,F3,False,0.0142,2102
lag_llama,dgs2,0.025,F4,False,0.0142,2102
lag_llama,dgs2,0.025,garch_evt,True,0.172,2102
lag_llama,dgs2,0.025,fhs,True,0.172,2102
lag_llama,dgs2,0.05,F1,False,0.0,2102
lag_llama,dgs2,0.05,H,False,0.0222,2102
lag_llama,dgs2,0.05,F2,False,0.0002,2102
lag_llama,dgs2,0.05,F3,False,0.0,2102
lag_llama,dgs2,0.05,F4,False,0.0002,2102
lag_llama,dgs2,0.05,garch_evt,False,0.0222,2102
lag_llama,dgs2,0.05,fhs,True,1.0,2102
lag_llama,dgs30,0.01,F1,False,0.0334,2037
lag_llama,dgs30,0.01,H,True,0.4308,2037
lag_llama,dgs30,0.01,F2,False,0.019,2037
lag_llama,dgs30,0.01,F3,False,0.019,2037
lag_llama,dgs30,0.01,F4,False,0.019,2037
lag_llama,dgs30,0.01,garch_evt,True,0.4308,2037
